156;77;233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;68;336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;72;292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;77;345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;72;407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;68;215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;70;305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;74;234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;76;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;67;425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;72;376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;70;432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;71;398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;77;464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;72;284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;73;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;68;291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;69;239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;72;357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;77;353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;69;179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;67;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;75;364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;73;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;72;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;71;353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;71;280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;69;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;76;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;68;394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;72;465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;67;211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;69;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;77;447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;69;313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;75;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;67;315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;73;308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;74;442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;68;395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;69;377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;72;426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;77;458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;73;406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;68;452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;70;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;72;238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;68;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;77;435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;68;369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;74;357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;67;465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;76;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;72;448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;75;404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;73;462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;68;292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;72;401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;72;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;68;248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;72;234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;75;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;68;325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;75;432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;70;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;72;406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;75;302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;68;348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;74;333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;77;406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;72;374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;67;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;70;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;67;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;74;284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;75;379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;74;442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;68;311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;76;402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;76;289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;70;362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;73;308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;69;412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;69;383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;70;453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;68;446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;69;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;75;418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;68;294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;76;416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;71;386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247;69;456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;72;419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;67;420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;70;361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;75;432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;74;345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;71;414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;67;343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
255;68;333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;68;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;75;384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;69;432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;71;277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;68;270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;70;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262;76;181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263;77;361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264;71;362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265;77;297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266;75;291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267;71;371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268;69;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269;69;374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270;77;459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271;75;351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;70;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;75;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274;77;320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275;74;358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;71;388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277;74;455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;70;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;67;376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280;73;409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;71;305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;73;383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;75;381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;77;207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;72;182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;74;397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;71;221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;73;376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289;68;321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290;70;442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
291;74;447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292;77;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293;67;181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294;74;314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;70;437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296;69;335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297;67;218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;73;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;77;342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;73;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;68;423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;77;379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303;77;363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;70;341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;71;367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;68;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307;71;379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;68;309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;72;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;74;404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;67;313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;75;355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;75;208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;74;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;73;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
316;74;348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
317;77;251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318;75;419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319;77;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
320;70;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
321;74;209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322;67;371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323;75;382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324;68;284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325;67;215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326;75;374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;76;406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328;67;362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329;67;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;76;428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331;77;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;77;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
333;77;340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334;73;221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;76;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
336;72;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;77;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;68;442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;71;208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;76;201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;77;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;69;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;72;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;74;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;69;228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;75;344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;70;318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;71;356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;68;452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;74;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;68;464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;72;391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;73;322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;75;335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;74;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;69;457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;72;416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;76;358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;76;340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;74;442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;76;310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;76;384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;72;447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;77;311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;76;316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;75;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;71;374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;77;459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;76;321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;75;456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;70;228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;71;227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;77;407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;67;321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;73;408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;75;336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
377;70;412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
378;70;368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;68;399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
380;69;376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;72;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
382;74;238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
383;70;412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
384;73;417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;76;445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386;75;274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
387;75;381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
388;73;371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
389;67;387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
390;75;387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;76;315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;76;208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
393;74;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;68;343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
395;70;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
396;76;201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
397;70;215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
398;71;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;72;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
400;76;209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
401;69;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
402;74;368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
403;67;309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
404;75;344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;69;373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
406;74;284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
407;77;319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
408;76;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
409;71;332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
410;72;183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
411;74;182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412;72;337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
413;67;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
414;67;355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;69;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
416;68;403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
417;76;375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418;72;357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419;76;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
420;67;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421;71;346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
422;71;368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
423;74;325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
424;68;406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425;70;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
426;73;466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
427;74;429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
428;72;234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
429;75;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;73;270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;71;233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;70;349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
433;72;427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
434;72;261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
435;77;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
436;69;229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
437;71;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438;73;198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
439;73;418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
440;76;332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
441;73;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442;70;434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
443;77;217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
444;67;456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
445;69;270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
446;76;395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
447;73;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448;76;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
449;70;405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
450;68;408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
451;77;414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
452;75;208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
453;68;308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
454;73;303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
455;70;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
456;73;442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
457;69;201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
458;74;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
459;76;299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
460;73;294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
461;75;343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
462;67;366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
463;70;311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
464;73;374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
465;71;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
466;75;422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
467;74;205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
468;73;402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
469;71;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
470;74;327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
471;73;361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
472;74;421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
473;75;454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
474;73;329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
475;67;376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
476;71;426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
477;68;383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
478;77;295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
479;75;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
480;75;381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
481;76;429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
482;77;178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
483;73;385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
484;69;206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
485;72;452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
486;74;375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
487;74;208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
488;75;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
489;77;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
490;76;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
491;76;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
492;73;397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
493;77;448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
494;74;179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;68;221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;67;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497;71;182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
498;74;384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
499;74;367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
500;69;189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
501;75;310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
502;67;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503;77;378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
504;68;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
505;76;419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
