157;63;457;;;;;;;;;;;;;;;;;;;;;;;;;;
158;77;396;;;;;;;;;;;;;;;;;;;;;;;;;;
159;94;470;;;;;;;;;;;;;;;;;;;;;;;;;;
160;76;557;;;;;;;;;;;;;;;;;;;;;;;;;;
161;64;291;;;;;;;;;;;;;;;;;;;;;;;;;;
162;70;416;;;;;;;;;;;;;;;;;;;;;;;;;;
163;83;317;;;;;;;;;;;;;;;;;;;;;;;;;;
164;91;258;;;;;;;;;;;;;;;;;;;;;;;;;;
165;62;582;;;;;;;;;;;;;;;;;;;;;;;;;;
166;75;514;;;;;;;;;;;;;;;;;;;;;;;;;;
167;69;591;;;;;;;;;;;;;;;;;;;;;;;;;;
168;73;543;;;;;;;;;;;;;;;;;;;;;;;;;;
169;92;635;;;;;;;;;;;;;;;;;;;;;;;;;;
170;76;386;;;;;;;;;;;;;;;;;;;;;;;;;;
171;79;249;;;;;;;;;;;;;;;;;;;;;;;;;;
172;64;396;;;;;;;;;;;;;;;;;;;;;;;;;;
173;67;324;;;;;;;;;;;;;;;;;;;;;;;;;;
174;75;488;;;;;;;;;;;;;;;;;;;;;;;;;;
175;93;482;;;;;;;;;;;;;;;;;;;;;;;;;;
176;68;240;;;;;;;;;;;;;;;;;;;;;;;;;;
177;59;389;;;;;;;;;;;;;;;;;;;;;;;;;;
178;87;496;;;;;;;;;;;;;;;;;;;;;;;;;;
179;78;334;;;;;;;;;;;;;;;;;;;;;;;;;;
180;75;491;;;;;;;;;;;;;;;;;;;;;;;;;;
181;74;481;;;;;;;;;;;;;;;;;;;;;;;;;;
182;73;380;;;;;;;;;;;;;;;;;;;;;;;;;;
183;67;353;;;;;;;;;;;;;;;;;;;;;;;;;;
184;91;332;;;;;;;;;;;;;;;;;;;;;;;;;;
185;64;539;;;;;;;;;;;;;;;;;;;;;;;;;;
186;75;637;;;;;;;;;;;;;;;;;;;;;;;;;;
187;62;285;;;;;;;;;;;;;;;;;;;;;;;;;;
188;66;289;;;;;;;;;;;;;;;;;;;;;;;;;;
189;94;612;;;;;;;;;;;;;;;;;;;;;;;;;;
190;66;425;;;;;;;;;;;;;;;;;;;;;;;;;;
191;85;346;;;;;;;;;;;;;;;;;;;;;;;;;;
192;62;429;;;;;;;;;;;;;;;;;;;;;;;;;;
193;80;420;;;;;;;;;;;;;;;;;;;;;;;;;;
194;83;604;;;;;;;;;;;;;;;;;;;;;;;;;;
195;62;539;;;;;;;;;;;;;;;;;;;;;;;;;;
196;66;515;;;;;;;;;;;;;;;;;;;;;;;;;;
197;78;583;;;;;;;;;;;;;;;;;;;;;;;;;;
198;93;627;;;;;;;;;;;;;;;;;;;;;;;;;;
199;81;555;;;;;;;;;;;;;;;;;;;;;;;;;;
200;64;619;;;;;;;;;;;;;;;;;;;;;;;;;;
201;70;329;;;;;;;;;;;;;;;;;;;;;;;;;;
202;75;323;;;;;;;;;;;;;;;;;;;;;;;;;;
203;64;348;;;;;;;;;;;;;;;;;;;;;;;;;;
204;92;595;;;;;;;;;;;;;;;;;;;;;;;;;;
205;64;503;;;;;;;;;;;;;;;;;;;;;;;;;;
206;82;486;;;;;;;;;;;;;;;;;;;;;;;;;;
207;60;636;;;;;;;;;;;;;;;;;;;;;;;;;;
208;91;300;;;;;;;;;;;;;;;;;;;;;;;;;;
209;77;612;;;;;;;;;;;;;;;;;;;;;;;;;;
210;86;552;;;;;;;;;;;;;;;;;;;;;;;;;;
211;80;633;;;;;;;;;;;;;;;;;;;;;;;;;;
212;64;398;;;;;;;;;;;;;;;;;;;;;;;;;;
213;78;548;;;;;;;;;;;;;;;;;;;;;;;;;;
214;75;328;;;;;;;;;;;;;;;;;;;;;;;;;;
215;65;337;;;;;;;;;;;;;;;;;;;;;;;;;;
216;77;317;;;;;;;;;;;;;;;;;;;;;;;;;;
217;86;341;;;;;;;;;;;;;;;;;;;;;;;;;;
218;64;442;;;;;;;;;;;;;;;;;;;;;;;;;;
219;87;590;;;;;;;;;;;;;;;;;;;;;;;;;;
220;70;364;;;;;;;;;;;;;;;;;;;;;;;;;;
221;78;555;;;;;;;;;;;;;;;;;;;;;;;;;;
222;86;410;;;;;;;;;;;;;;;;;;;;;;;;;;
223;62;474;;;;;;;;;;;;;;;;;;;;;;;;;;
224;82;453;;;;;;;;;;;;;;;;;;;;;;;;;;
225;93;555;;;;;;;;;;;;;;;;;;;;;;;;;;
226;75;511;;;;;;;;;;;;;;;;;;;;;;;;;;
227;59;388;;;;;;;;;;;;;;;;;;;;;;;;;;
228;71;369;;;;;;;;;;;;;;;;;;;;;;;;;;
229;62;268;;;;;;;;;;;;;;;;;;;;;;;;;;
230;83;386;;;;;;;;;;;;;;;;;;;;;;;;;;
231;88;517;;;;;;;;;;;;;;;;;;;;;;;;;;
232;84;604;;;;;;;;;;;;;;;;;;;;;;;;;;
233;64;423;;;;;;;;;;;;;;;;;;;;;;;;;;
234;89;549;;;;;;;;;;;;;;;;;;;;;;;;;;
235;89;393;;;;;;;;;;;;;;;;;;;;;;;;;;
236;71;494;;;;;;;;;;;;;;;;;;;;;;;;;;
237;80;420;;;;;;;;;;;;;;;;;;;;;;;;;;
238;67;563;;;;;;;;;;;;;;;;;;;;;;;;;;
239;67;523;;;;;;;;;;;;;;;;;;;;;;;;;;
240;69;620;;;;;;;;;;;;;;;;;;;;;;;;;;
241;63;610;;;;;;;;;;;;;;;;;;;;;;;;;;
242;68;390;;;;;;;;;;;;;;;;;;;;;;;;;;
243;87;571;;;;;;;;;;;;;;;;;;;;;;;;;;
244;65;400;;;;;;;;;;;;;;;;;;;;;;;;;;
245;91;569;;;;;;;;;;;;;;;;;;;;;;;;;;
246;74;527;;;;;;;;;;;;;;;;;;;;;;;;;;
247;66;624;;;;;;;;;;;;;;;;;;;;;;;;;;
248;77;573;;;;;;;;;;;;;;;;;;;;;;;;;;
249;61;574;;;;;;;;;;;;;;;;;;;;;;;;;;
250;69;492;;;;;;;;;;;;;;;;;;;;;;;;;;
251;85;591;;;;;;;;;;;;;;;;;;;;;;;;;;
252;84;470;;;;;;;;;;;;;;;;;;;;;;;;;;
253;74;565;;;;;;;;;;;;;;;;;;;;;;;;;;
254;61;467;;;;;;;;;;;;;;;;;;;;;;;;;;
255;63;453;;;;;;;;;;;;;;;;;;;;;;;;;;
256;62;388;;;;;;;;;;;;;;;;;;;;;;;;;;
257;86;525;;;;;;;;;;;;;;;;;;;;;;;;;;
258;68;591;;;;;;;;;;;;;;;;;;;;;;;;;;
259;74;376;;;;;;;;;;;;;;;;;;;;;;;;;;
260;63;366;;;;;;;;;;;;;;;;;;;;;;;;;;
261;69;414;;;;;;;;;;;;;;;;;;;;;;;;;;
262;90;244;;;;;;;;;;;;;;;;;;;;;;;;;;
263;93;492;;;;;;;;;;;;;;;;;;;;;;;;;;
264;74;493;;;;;;;;;;;;;;;;;;;;;;;;;;
265;93;403;;;;;;;;;;;;;;;;;;;;;;;;;;
266;85;395;;;;;;;;;;;;;;;;;;;;;;;;;;
267;74;506;;;;;;;;;;;;;;;;;;;;;;;;;;
268;66;333;;;;;;;;;;;;;;;;;;;;;;;;;;
269;67;511;;;;;;;;;;;;;;;;;;;;;;;;;;
270;92;628;;;;;;;;;;;;;;;;;;;;;;;;;;
271;86;479;;;;;;;;;;;;;;;;;;;;;;;;;;
272;69;387;;;;;;;;;;;;;;;;;;;;;;;;;;
273;85;258;;;;;;;;;;;;;;;;;;;;;;;;;;
274;93;436;;;;;;;;;;;;;;;;;;;;;;;;;;
275;84;488;;;;;;;;;;;;;;;;;;;;;;;;;;
276;73;530;;;;;;;;;;;;;;;;;;;;;;;;;;
277;84;622;;;;;;;;;;;;;;;;;;;;;;;;;;
278;71;362;;;;;;;;;;;;;;;;;;;;;;;;;;
279;59;513;;;;;;;;;;;;;;;;;;;;;;;;;;
280;81;559;;;;;;;;;;;;;;;;;;;;;;;;;;
281;73;415;;;;;;;;;;;;;;;;;;;;;;;;;;
282;81;523;;;;;;;;;;;;;;;;;;;;;;;;;;
283;87;520;;;;;;;;;;;;;;;;;;;;;;;;;;
284;92;279;;;;;;;;;;;;;;;;;;;;;;;;;;
285;77;245;;;;;;;;;;;;;;;;;;;;;;;;;;
286;82;542;;;;;;;;;;;;;;;;;;;;;;;;;;
287;73;299;;;;;;;;;;;;;;;;;;;;;;;;;;
288;79;514;;;;;;;;;;;;;;;;;;;;;;;;;;
289;64;437;;;;;;;;;;;;;;;;;;;;;;;;;;
290;69;605;;;;;;;;;;;;;;;;;;;;;;;;;;
291;83;612;;;;;;;;;;;;;;;;;;;;;;;;;;
292;92;368;;;;;;;;;;;;;;;;;;;;;;;;;;
293;59;244;;;;;;;;;;;;;;;;;;;;;;;;;;
294;83;428;;;;;;;;;;;;;;;;;;;;;;;;;;
295;70;597;;;;;;;;;;;;;;;;;;;;;;;;;;
296;67;456;;;;;;;;;;;;;;;;;;;;;;;;;;
297;61;295;;;;;;;;;;;;;;;;;;;;;;;;;;
298;80;363;;;;;;;;;;;;;;;;;;;;;;;;;;
299;94;466;;;;;;;;;;;;;;;;;;;;;;;;;;
300;79;250;;;;;;;;;;;;;;;;;;;;;;;;;;
301;62;578;;;;;;;;;;;;;;;;;;;;;;;;;;
302;94;518;;;;;;;;;;;;;;;;;;;;;;;;;;
303;94;495;;;;;;;;;;;;;;;;;;;;;;;;;;
304;70;465;;;;;;;;;;;;;;;;;;;;;;;;;;
305;73;501;;;;;;;;;;;;;;;;;;;;;;;;;;
306;64;445;;;;;;;;;;;;;;;;;;;;;;;;;;
307;73;518;;;;;;;;;;;;;;;;;;;;;;;;;;
308;63;421;;;;;;;;;;;;;;;;;;;;;;;;;;
309;77;358;;;;;;;;;;;;;;;;;;;;;;;;;;
310;84;552;;;;;;;;;;;;;;;;;;;;;;;;;;
311;59;426;;;;;;;;;;;;;;;;;;;;;;;;;;
312;86;484;;;;;;;;;;;;;;;;;;;;;;;;;;
313;87;281;;;;;;;;;;;;;;;;;;;;;;;;;;
314;83;342;;;;;;;;;;;;;;;;;;;;;;;;;;
315;79;341;;;;;;;;;;;;;;;;;;;;;;;;;;
316;84;474;;;;;;;;;;;;;;;;;;;;;;;;;;
317;92;340;;;;;;;;;;;;;;;;;;;;;;;;;;
318;88;572;;;;;;;;;;;;;;;;;;;;;;;;;;
319;93;329;;;;;;;;;;;;;;;;;;;;;;;;;;
320;71;387;;;;;;;;;;;;;;;;;;;;;;;;;;
321;83;283;;;;;;;;;;;;;;;;;;;;;;;;;;
322;61;507;;;;;;;;;;;;;;;;;;;;;;;;;;
323;85;522;;;;;;;;;;;;;;;;;;;;;;;;;;
324;64;386;;;;;;;;;;;;;;;;;;;;;;;;;;
325;59;290;;;;;;;;;;;;;;;;;;;;;;;;;;
326;87;511;;;;;;;;;;;;;;;;;;;;;;;;;;
327;90;554;;;;;;;;;;;;;;;;;;;;;;;;;;
328;59;493;;;;;;;;;;;;;;;;;;;;;;;;;;
329;61;387;;;;;;;;;;;;;;;;;;;;;;;;;;
330;91;585;;;;;;;;;;;;;;;;;;;;;;;;;;
331;93;265;;;;;;;;;;;;;;;;;;;;;;;;;;
332;94;292;;;;;;;;;;;;;;;;;;;;;;;;;;
333;93;463;;;;;;;;;;;;;;;;;;;;;;;;;;
334;80;298;;;;;;;;;;;;;;;;;;;;;;;;;;
335;90;352;;;;;;;;;;;;;;;;;;;;;;;;;;
336;77;355;;;;;;;;;;;;;;;;;;;;;;;;;;
337;93;369;;;;;;;;;;;;;;;;;;;;;;;;;;
338;62;605;;;;;;;;;;;;;;;;;;;;;;;;;;
339;72;281;;;;;;;;;;;;;;;;;;;;;;;;;;
340;90;272;;;;;;;;;;;;;;;;;;;;;;;;;;
341;93;368;;;;;;;;;;;;;;;;;;;;;;;;;;
342;67;414;;;;;;;;;;;;;;;;;;;;;;;;;;
343;75;250;;;;;;;;;;;;;;;;;;;;;;;;;;
344;84;292;;;;;;;;;;;;;;;;;;;;;;;;;;
345;68;308;;;;;;;;;;;;;;;;;;;;;;;;;;
346;86;469;;;;;;;;;;;;;;;;;;;;;;;;;;
347;70;433;;;;;;;;;;;;;;;;;;;;;;;;;;
348;74;486;;;;;;;;;;;;;;;;;;;;;;;;;;
349;62;618;;;;;;;;;;;;;;;;;;;;;;;;;;
350;85;313;;;;;;;;;;;;;;;;;;;;;;;;;;
351;63;635;;;;;;;;;;;;;;;;;;;;;;;;;;
352;76;534;;;;;;;;;;;;;;;;;;;;;;;;;;
353;81;439;;;;;;;;;;;;;;;;;;;;;;;;;;
354;85;456;;;;;;;;;;;;;;;;;;;;;;;;;;
355;83;272;;;;;;;;;;;;;;;;;;;;;;;;;;
356;68;625;;;;;;;;;;;;;;;;;;;;;;;;;;
357;77;568;;;;;;;;;;;;;;;;;;;;;;;;;;
358;91;488;;;;;;;;;;;;;;;;;;;;;;;;;;
359;88;463;;;;;;;;;;;;;;;;;;;;;;;;;;
360;83;605;;;;;;;;;;;;;;;;;;;;;;;;;;
361;89;421;;;;;;;;;;;;;;;;;;;;;;;;;;
362;91;524;;;;;;;;;;;;;;;;;;;;;;;;;;
363;77;612;;;;;;;;;;;;;;;;;;;;;;;;;;
364;93;423;;;;;;;;;;;;;;;;;;;;;;;;;;
365;91;431;;;;;;;;;;;;;;;;;;;;;;;;;;
366;88;414;;;;;;;;;;;;;;;;;;;;;;;;;;
367;72;510;;;;;;;;;;;;;;;;;;;;;;;;;;
368;93;628;;;;;;;;;;;;;;;;;;;;;;;;;;
369;89;438;;;;;;;;;;;;;;;;;;;;;;;;;;
370;88;624;;;;;;;;;;;;;;;;;;;;;;;;;;
371;69;308;;;;;;;;;;;;;;;;;;;;;;;;;;
372;74;306;;;;;;;;;;;;;;;;;;;;;;;;;;
373;92;557;;;;;;;;;;;;;;;;;;;;;;;;;;
374;61;437;;;;;;;;;;;;;;;;;;;;;;;;;;
375;80;558;;;;;;;;;;;;;;;;;;;;;;;;;;
376;87;458;;;;;;;;;;;;;;;;;;;;;;;;;;
377;69;562;;;;;;;;;;;;;;;;;;;;;;;;;;
378;71;502;;;;;;;;;;;;;;;;;;;;;;;;;;
379;62;545;;;;;;;;;;;;;;;;;;;;;;;;;;
380;66;513;;;;;;;;;;;;;;;;;;;;;;;;;;
381;78;348;;;;;;;;;;;;;;;;;;;;;;;;;;
382;82;323;;;;;;;;;;;;;;;;;;;;;;;;;;
383;69;564;;;;;;;;;;;;;;;;;;;;;;;;;;
384;80;569;;;;;;;;;;;;;;;;;;;;;;;;;;
385;89;609;;;;;;;;;;;;;;;;;;;;;;;;;;
386;87;371;;;;;;;;;;;;;;;;;;;;;;;;;;
387;85;520;;;;;;;;;;;;;;;;;;;;;;;;;;
388;81;506;;;;;;;;;;;;;;;;;;;;;;;;;;
389;59;529;;;;;;;;;;;;;;;;;;;;;;;;;;
390;87;529;;;;;;;;;;;;;;;;;;;;;;;;;;
391;90;429;;;;;;;;;;;;;;;;;;;;;;;;;;
392;90;281;;;;;;;;;;;;;;;;;;;;;;;;;;
393;83;342;;;;;;;;;;;;;;;;;;;;;;;;;;
394;64;467;;;;;;;;;;;;;;;;;;;;;;;;;;
395;71;361;;;;;;;;;;;;;;;;;;;;;;;;;;
396;90;270;;;;;;;;;;;;;;;;;;;;;;;;;;
397;69;291;;;;;;;;;;;;;;;;;;;;;;;;;;
398;74;248;;;;;;;;;;;;;;;;;;;;;;;;;;
399;78;332;;;;;;;;;;;;;;;;;;;;;;;;;;
400;91;282;;;;;;;;;;;;;;;;;;;;;;;;;;
401;66;335;;;;;;;;;;;;;;;;;;;;;;;;;;
402;81;502;;;;;;;;;;;;;;;;;;;;;;;;;;
403;59;421;;;;;;;;;;;;;;;;;;;;;;;;;;
404;87;469;;;;;;;;;;;;;;;;;;;;;;;;;;
405;65;509;;;;;;;;;;;;;;;;;;;;;;;;;;
406;82;386;;;;;;;;;;;;;;;;;;;;;;;;;;
407;94;435;;;;;;;;;;;;;;;;;;;;;;;;;;
408;88;260;;;;;;;;;;;;;;;;;;;;;;;;;;
409;73;453;;;;;;;;;;;;;;;;;;;;;;;;;;
410;77;247;;;;;;;;;;;;;;;;;;;;;;;;;;
411;82;244;;;;;;;;;;;;;;;;;;;;;;;;;;
412;76;459;;;;;;;;;;;;;;;;;;;;;;;;;;
413;60;518;;;;;;;;;;;;;;;;;;;;;;;;;;
414;60;484;;;;;;;;;;;;;;;;;;;;;;;;;;
415;68;477;;;;;;;;;;;;;;;;;;;;;;;;;;
416;63;551;;;;;;;;;;;;;;;;;;;;;;;;;;
417;89;512;;;;;;;;;;;;;;;;;;;;;;;;;;
418;77;487;;;;;;;;;;;;;;;;;;;;;;;;;;
419;89;326;;;;;;;;;;;;;;;;;;;;;;;;;;
420;62;333;;;;;;;;;;;;;;;;;;;;;;;;;;
421;75;472;;;;;;;;;;;;;;;;;;;;;;;;;;
422;72;502;;;;;;;;;;;;;;;;;;;;;;;;;;
423;82;443;;;;;;;;;;;;;;;;;;;;;;;;;;
424;62;555;;;;;;;;;;;;;;;;;;;;;;;;;;
425;70;391;;;;;;;;;;;;;;;;;;;;;;;;;;
426;81;638;;;;;;;;;;;;;;;;;;;;;;;;;;
427;84;587;;;;;;;;;;;;;;;;;;;;;;;;;;
428;75;317;;;;;;;;;;;;;;;;;;;;;;;;;;
429;85;273;;;;;;;;;;;;;;;;;;;;;;;;;;
430;81;366;;;;;;;;;;;;;;;;;;;;;;;;;;
431;73;315;;;;;;;;;;;;;;;;;;;;;;;;;;
432;70;476;;;;;;;;;;;;;;;;;;;;;;;;;;
433;78;584;;;;;;;;;;;;;;;;;;;;;;;;;;
434;78;354;;;;;;;;;;;;;;;;;;;;;;;;;;
435;94;320;;;;;;;;;;;;;;;;;;;;;;;;;;
436;66;309;;;;;;;;;;;;;;;;;;;;;;;;;;
437;75;351;;;;;;;;;;;;;;;;;;;;;;;;;;
438;79;267;;;;;;;;;;;;;;;;;;;;;;;;;;
439;81;572;;;;;;;;;;;;;;;;;;;;;;;;;;
440;91;452;;;;;;;;;;;;;;;;;;;;;;;;;;
441;80;342;;;;;;;;;;;;;;;;;;;;;;;;;;
442;70;593;;;;;;;;;;;;;;;;;;;;;;;;;;
443;93;293;;;;;;;;;;;;;;;;;;;;;;;;;;
444;61;623;;;;;;;;;;;;;;;;;;;;;;;;;;
445;67;367;;;;;;;;;;;;;;;;;;;;;;;;;;
446;90;540;;;;;;;;;;;;;;;;;;;;;;;;;;
447;80;546;;;;;;;;;;;;;;;;;;;;;;;;;;
448;88;344;;;;;;;;;;;;;;;;;;;;;;;;;;
449;68;554;;;;;;;;;;;;;;;;;;;;;;;;;;
450;63;557;;;;;;;;;;;;;;;;;;;;;;;;;;
451;94;566;;;;;;;;;;;;;;;;;;;;;;;;;;
452;88;280;;;;;;;;;;;;;;;;;;;;;;;;;;
453;65;419;;;;;;;;;;;;;;;;;;;;;;;;;;
454;78;412;;;;;;;;;;;;;;;;;;;;;;;;;;
455;69;392;;;;;;;;;;;;;;;;;;;;;;;;;;
456;79;605;;;;;;;;;;;;;;;;;;;;;;;;;;
457;65;270;;;;;;;;;;;;;;;;;;;;;;;;;;
458;85;296;;;;;;;;;;;;;;;;;;;;;;;;;;
459;90;406;;;;;;;;;;;;;;;;;;;;;;;;;;
460;81;400;;;;;;;;;;;;;;;;;;;;;;;;;;
461;87;467;;;;;;;;;;;;;;;;;;;;;;;;;;
462;61;500;;;;;;;;;;;;;;;;;;;;;;;;;;
463;70;423;;;;;;;;;;;;;;;;;;;;;;;;;;
464;79;510;;;;;;;;;;;;;;;;;;;;;;;;;;
465;75;360;;;;;;;;;;;;;;;;;;;;;;;;;;
466;87;577;;;;;;;;;;;;;;;;;;;;;;;;;;
467;84;276;;;;;;;;;;;;;;;;;;;;;;;;;;
468;79;549;;;;;;;;;;;;;;;;;;;;;;;;;;
469;74;319;;;;;;;;;;;;;;;;;;;;;;;;;;
470;84;446;;;;;;;;;;;;;;;;;;;;;;;;;;
471;80;492;;;;;;;;;;;;;;;;;;;;;;;;;;
472;82;576;;;;;;;;;;;;;;;;;;;;;;;;;;
473;86;621;;;;;;;;;;;;;;;;;;;;;;;;;;
474;79;449;;;;;;;;;;;;;;;;;;;;;;;;;;
475;60;514;;;;;;;;;;;;;;;;;;;;;;;;;;
476;72;582;;;;;;;;;;;;;;;;;;;;;;;;;;
477;64;524;;;;;;;;;;;;;;;;;;;;;;;;;;
478;94;401;;;;;;;;;;;;;;;;;;;;;;;;;;
479;86;305;;;;;;;;;;;;;;;;;;;;;;;;;;
480;86;521;;;;;;;;;;;;;;;;;;;;;;;;;;
481;90;587;;;;;;;;;;;;;;;;;;;;;;;;;;
482;94;239;;;;;;;;;;;;;;;;;;;;;;;;;;
483;80;525;;;;;;;;;;;;;;;;;;;;;;;;;;
484;66;278;;;;;;;;;;;;;;;;;;;;;;;;;;
485;77;619;;;;;;;;;;;;;;;;;;;;;;;;;;
486;84;512;;;;;;;;;;;;;;;;;;;;;;;;;;
487;84;281;;;;;;;;;;;;;;;;;;;;;;;;;;
488;88;304;;;;;;;;;;;;;;;;;;;;;;;;;;
489;91;325;;;;;;;;;;;;;;;;;;;;;;;;;;
490;91;389;;;;;;;;;;;;;;;;;;;;;;;;;;
491;91;257;;;;;;;;;;;;;;;;;;;;;;;;;;
492;81;543;;;;;;;;;;;;;;;;;;;;;;;;;;
493;92;613;;;;;;;;;;;;;;;;;;;;;;;;;;
494;83;240;;;;;;;;;;;;;;;;;;;;;;;;;;
495;62;298;;;;;;;;;;;;;;;;;;;;;;;;;;
496;59;349;;;;;;;;;;;;;;;;;;;;;;;;;;
497;74;244;;;;;;;;;;;;;;;;;;;;;;;;;;
498;82;525;;;;;;;;;;;;;;;;;;;;;;;;;;
499;82;501;;;;;;;;;;;;;;;;;;;;;;;;;;
500;68;255;;;;;;;;;;;;;;;;;;;;;;;;;;
501;86;422;;;;;;;;;;;;;;;;;;;;;;;;;;
502;59;276;;;;;;;;;;;;;;;;;;;;;;;;;;
503;94;517;;;;;;;;;;;;;;;;;;;;;;;;;;
504;64;262;;;;;;;;;;;;;;;;;;;;;;;;;;
505;91;573;;;;;;;;;;;;;;;;;;;;;;;;;;
506;76;454;;;;;;;;;;;;;;;;;;;;;;;;;;
507;68;397;;;;;;;;;;;;;;;;;;;;;;;;;;
508;87;571;;;;;;;;;;;;;;;;;;;;;;;;;;
509;67;328;;;;;;;;;;;;;;;;;;;;;;;;;;
510;61;501;;;;;;;;;;;;;;;;;;;;;;;;;;
511;60;317;;;;;;;;;;;;;;;;;;;;;;;;;;
512;59;388;;;;;;;;;;;;;;;;;;;;;;;;;;
513;92;409;;;;;;;;;;;;;;;;;;;;;;;;;;
514;68;513;;;;;;;;;;;;;;;;;;;;;;;;;;
515;75;280;;;;;;;;;;;;;;;;;;;;;;;;;;
516;77;342;;;;;;;;;;;;;;;;;;;;;;;;;;
517;93;580;;;;;;;;;;;;;;;;;;;;;;;;;;
518;81;417;;;;;;;;;;;;;;;;;;;;;;;;;;
519;60;455;;;;;;;;;;;;;;;;;;;;;;;;;;
520;86;331;;;;;;;;;;;;;;;;;;;;;;;;;;
521;86;488;;;;;;;;;;;;;;;;;;;;;;;;;;
522;62;342;;;;;;;;;;;;;;;;;;;;;;;;;;
523;82;431;;;;;;;;;;;;;;;;;;;;;;;;;;
524;59;252;;;;;;;;;;;;;;;;;;;;;;;;;;
525;66;562;;;;;;;;;;;;;;;;;;;;;;;;;;
526;76;409;;;;;;;;;;;;;;;;;;;;;;;;;;
527;79;478;;;;;;;;;;;;;;;;;;;;;;;;;;
528;59;463;;;;;;;;;;;;;;;;;;;;;;;;;;
529;75;489;;;;;;;;;;;;;;;;;;;;;;;;;;
530;64;462;;;;;;;;;;;;;;;;;;;;;;;;;;
531;74;428;;;;;;;;;;;;;;;;;;;;;;;;;;
532;80;555;;;;;;;;;;;;;;;;;;;;;;;;;;
533;70;331;;;;;;;;;;;;;;;;;;;;;;;;;;
534;79;406;;;;;;;;;;;;;;;;;;;;;;;;;;
535;86;381;;;;;;;;;;;;;;;;;;;;;;;;;;
536;87;516;;;;;;;;;;;;;;;;;;;;;;;;;;
537;75;576;;;;;;;;;;;;;;;;;;;;;;;;;;
538;90;403;;;;;;;;;;;;;;;;;;;;;;;;;;
539;62;537;;;;;;;;;;;;;;;;;;;;;;;;;;
540;84;419;;;;;;;;;;;;;;;;;;;;;;;;;;
541;74;326;;;;;;;;;;;;;;;;;;;;;;;;;;
542;76;501;;;;;;;;;;;;;;;;;;;;;;;;;;
543;81;274;;;;;;;;;;;;;;;;;;;;;;;;;;
544;83;385;;;;;;;;;;;;;;;;;;;;;;;;;;
545;89;263;;;;;;;;;;;;;;;;;;;;;;;;;;
546;94;406;;;;;;;;;;;;;;;;;;;;;;;;;;
547;72;325;;;;;;;;;;;;;;;;;;;;;;;;;;
548;87;360;;;;;;;;;;;;;;;;;;;;;;;;;;
549;60;365;;;;;;;;;;;;;;;;;;;;;;;;;;
550;92;410;;;;;;;;;;;;;;;;;;;;;;;;;;
551;91;474;;;;;;;;;;;;;;;;;;;;;;;;;;
552;68;582;;;;;;;;;;;;;;;;;;;;;;;;;;
553;59;553;;;;;;;;;;;;;;;;;;;;;;;;;;
554;94;533;;;;;;;;;;;;;;;;;;;;;;;;;;
555;84;477;;;;;;;;;;;;;;;;;;;;;;;;;;
556;76;521;;;;;;;;;;;;;;;;;;;;;;;;;;
557;91;523;;;;;;;;;;;;;;;;;;;;;;;;;;
558;63;328;;;;;;;;;;;;;;;;;;;;;;;;;;
559;59;613;;;;;;;;;;;;;;;;;;;;;;;;;;
560;65;332;;;;;;;;;;;;;;;;;;;;;;;;;;
561;78;322;;;;;;;;;;;;;;;;;;;;;;;;;;
562;79;524;;;;;;;;;;;;;;;;;;;;;;;;;;
563;72;386;;;;;;;;;;;;;;;;;;;;;;;;;;
564;70;331;;;;;;;;;;;;;;;;;;;;;;;;;;
565;61;468;;;;;;;;;;;;;;;;;;;;;;;;;;
566;72;546;;;;;;;;;;;;;;;;;;;;;;;;;;
567;88;354;;;;;;;;;;;;;;;;;;;;;;;;;;
568;78;572;;;;;;;;;;;;;;;;;;;;;;;;;;
569;93;484;;;;;;;;;;;;;;;;;;;;;;;;;;
570;81;574;;;;;;;;;;;;;;;;;;;;;;;;;;
571;62;615;;;;;;;;;;;;;;;;;;;;;;;;;;
572;82;339;;;;;;;;;;;;;;;;;;;;;;;;;;
573;80;352;;;;;;;;;;;;;;;;;;;;;;;;;;
574;77;507;;;;;;;;;;;;;;;;;;;;;;;;;;
575;61;464;;;;;;;;;;;;;;;;;;;;;;;;;;
576;69;277;;;;;;;;;;;;;;;;;;;;;;;;;;
577;64;519;;;;;;;;;;;;;;;;;;;;;;;;;;
578;90;517;;;;;;;;;;;;;;;;;;;;;;;;;;
579;59;457;;;;;;;;;;;;;;;;;;;;;;;;;;
580;76;499;;;;;;;;;;;;;;;;;;;;;;;;;;
581;76;537;;;;;;;;;;;;;;;;;;;;;;;;;;
582;83;297;;;;;;;;;;;;;;;;;;;;;;;;;;
583;66;520;;;;;;;;;;;;;;;;;;;;;;;;;;
584;91;488;;;;;;;;;;;;;;;;;;;;;;;;;;
585;64;360;;;;;;;;;;;;;;;;;;;;;;;;;;
586;68;393;;;;;;;;;;;;;;;;;;;;;;;;;;
587;69;370;;;;;;;;;;;;;;;;;;;;;;;;;;
588;63;483;;;;;;;;;;;;;;;;;;;;;;;;;;
589;79;366;;;;;;;;;;;;;;;;;;;;;;;;;;
590;63;270;;;;;;;;;;;;;;;;;;;;;;;;;;
591;90;495;;;;;;;;;;;;;;;;;;;;;;;;;;
592;64;436;;;;;;;;;;;;;;;;;;;;;;;;;;
593;68;352;;;;;;;;;;;;;;;;;;;;;;;;;;
