,n,35,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
317,86,50,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,87,59,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,88,47,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,89,61,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,90,36,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,91,47,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,92,35,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,93,67,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,94,44,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,95,56,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,96,49,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,97,46,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,98,64,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,99,45,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,100,62,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,101,68,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,102,47,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,103,37,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,104,50,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,105,41,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,106,61,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,107,42,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,108,39,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,109,67,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,110,37,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,111,52,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,112,57,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,113,49,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,114,67,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,115,66,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,116,48,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,117,57,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,118,46,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,119,51,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,120,55,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,121,47,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,122,56,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,123,55,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,124,44,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,125,41,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,126,47,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,127,54,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,128,59,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,129,56,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,130,59,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,131,34,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,132,65,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,133,35,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,134,51,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,135,56,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,136,60,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,137,52,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,138,38,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,139,40,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,140,62,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,141,56,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,142,38,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,143,57,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,144,52,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,145,37,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,146,48,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,147,39,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,148,34,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,149,54,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,150,40,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,151,61,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,152,57,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,153,63,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,154,56,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,155,41,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,156,68,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,157,37,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,158,51,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,159,68,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,160,50,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,161,39,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,162,45,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,163,57,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,164,65,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,165,37,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,166,50,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,167,44,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,168,47,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,169,66,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,170,51,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,171,54,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,172,39,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,173,42,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,174,50,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,175,67,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,176,43,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,177,34,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,178,61,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,179,53,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,180,50,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,181,48,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,182,48,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,183,42,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,184,65,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,185,39,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,186,50,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,187,36,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,188,41,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,189,68,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,190,41,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,191,59,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,192,37,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,193,54,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,194,57,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,195,37,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,196,41,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,197,52,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,198,67,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,199,55,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,200,39,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,201,44,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,202,50,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,203,39,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,204,66,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,205,39,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,206,57,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,207,35,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,208,65,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,209,52,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,210,60,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,211,55,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,212,38,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,213,52,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,214,50,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,215,39,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,216,51,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,217,61,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,218,39,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,219,61,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,220,45,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,221,52,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,222,60,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,223,37,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,224,57,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,225,67,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,226,49,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,227,34,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,228,46,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,229,37,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,230,57,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,231,62,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,232,59,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,233,39,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,234,63,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,235,63,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,236,46,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,237,55,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,238,42,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,239,42,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,240,44,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,241,38,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,242,43,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,243,61,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,244,40,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,245,65,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,246,48,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,247,41,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,248,51,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,249,36,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,250,43,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,251,60,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,252,58,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,253,49,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,254,36,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,255,38,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,256,37,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,257,61,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,258,42,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,259,49,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,260,38,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,261,44,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,262,64,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,263,67,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,264,48,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,265,67,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,266,59,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,267,49,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,268,41,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,269,42,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,270,66,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,271,60,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,272,43,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,273,59,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,274,67,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,275,58,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,276,47,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,277,59,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,278,46,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,279,34,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,280,55,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,281,47,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,282,55,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,283,61,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,284,66,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,285,51,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,286,56,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,287,48,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,288,53,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,289,39,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,290,43,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,291,57,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,292,66,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,293,34,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,294,57,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,295,45,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,296,41,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,297,36,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,298,54,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,299,68,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,300,54,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,301,37,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,302,68,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,303,68,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,304,45,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,305,47,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,306,39,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,307,48,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,308,38,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,309,52,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,310,58,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,311,34,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,312,61,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,313,61,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,314,58,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,315,53,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,316,58,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,317,66,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,318,62,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,319,67,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,320,46,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,321,58,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,322,36,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,323,60,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,324,38,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,325,34,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,326,61,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,327,64,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,328,34,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,329,36,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,330,65,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,331,67,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,332,68,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,333,67,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,334,54,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,335,65,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,336,51,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,337,67,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,338,37,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,339,47,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,340,64,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,341,67,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,342,42,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,343,50,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,344,59,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,345,42,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,346,60,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,347,45,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,348,48,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,349,37,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,350,59,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,351,38,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,352,50,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,353,55,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,354,59,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,355,58,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,356,42,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,357,51,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,358,65,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,359,63,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,360,57,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,361,63,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,362,65,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,363,52,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,364,68,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,365,65,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,366,62,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,367,47,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,368,67,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,369,63,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,370,62,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,371,44,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,372,49,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,373,66,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,374,36,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,375,54,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,376,61,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,377,43,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,378,46,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,379,37,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,380,41,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,381,52,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,382,56,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,383,43,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,384,54,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,385,64,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,386,61,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,387,60,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,388,55,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,389,34,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,390,61,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,391,64,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,392,64,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,393,58,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,394,39,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,395,45,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,396,64,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,397,43,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,398,49,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,399,52,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,400,65,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,401,41,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,402,56,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,403,34,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,404,62,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,405,40,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,406,56,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,407,68,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,408,62,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,409,47,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,410,52,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,411,56,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,412,51,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,413,35,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,414,35,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,415,43,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,416,38,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,417,63,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,418,52,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,419,63,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,420,37,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,421,49,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,422,47,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,423,57,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,424,37,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,425,44,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,426,55,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,427,59,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,428,49,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,429,60,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,430,55,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,431,48,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,432,44,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,433,52,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,434,52,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,435,68,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,436,41,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
