627;43;80;;;;;;;;;;;;;
628;46;105;;;;;;;;;;;;;
629;44;84;;;;;;;;;;;;;
630;39;97;;;;;;;;;;;;;
631;44;99;;;;;;;;;;;;;
632;47;116;;;;;;;;;;;;;
633;47;78;;;;;;;;;;;;;
634;40;84;;;;;;;;;;;;;
635;45;116;;;;;;;;;;;;;
636;44;86;;;;;;;;;;;;;
637;48;101;;;;;;;;;;;;;
638;41;89;;;;;;;;;;;;;
639;38;78;;;;;;;;;;;;;
640;43;93;;;;;;;;;;;;;
641;47;103;;;;;;;;;;;;;
642;36;96;;;;;;;;;;;;;
643;48;88;;;;;;;;;;;;;
644;41;84;;;;;;;;;;;;;
645;41;79;;;;;;;;;;;;;
646;39;122;;;;;;;;;;;;;
647;36;113;;;;;;;;;;;;;
648;44;75;;;;;;;;;;;;;
649;48;111;;;;;;;;;;;;;
650;38;108;;;;;;;;;;;;;
651;44;116;;;;;;;;;;;;;
652;48;94;;;;;;;;;;;;;
653;46;102;;;;;;;;;;;;;
654;36;80;;;;;;;;;;;;;
655;44;101;;;;;;;;;;;;;
656;39;106;;;;;;;;;;;;;
657;43;121;;;;;;;;;;;;;
658;43;79;;;;;;;;;;;;;
659;40;96;;;;;;;;;;;;;
660;46;107;;;;;;;;;;;;;
661;43;87;;;;;;;;;;;;;
662;45;107;;;;;;;;;;;;;
663;42;113;;;;;;;;;;;;;
664;36;86;;;;;;;;;;;;;
665;46;97;;;;;;;;;;;;;
666;39;102;;;;;;;;;;;;;
667;46;123;;;;;;;;;;;;;
668;44;77;;;;;;;;;;;;;
669;43;112;;;;;;;;;;;;;
670;43;97;;;;;;;;;;;;;
671;37;91;;;;;;;;;;;;;
672;42;122;;;;;;;;;;;;;
673;45;110;;;;;;;;;;;;;
674;39;83;;;;;;;;;;;;;
675;37;106;;;;;;;;;;;;;
676;44;101;;;;;;;;;;;;;
677;47;105;;;;;;;;;;;;;
678;35;98;;;;;;;;;;;;;
679;36;92;;;;;;;;;;;;;
680;47;79;;;;;;;;;;;;;
681;40;118;;;;;;;;;;;;;
682;39;86;;;;;;;;;;;;;
683;37;116;;;;;;;;;;;;;
684;46;108;;;;;;;;;;;;;
685;38;101;;;;;;;;;;;;;
686;42;106;;;;;;;;;;;;;
687;46;94;;;;;;;;;;;;;
688;41;90;;;;;;;;;;;;;
689;45;116;;;;;;;;;;;;;
690;47;116;;;;;;;;;;;;;
691;40;123;;;;;;;;;;;;;
692;35;85;;;;;;;;;;;;;
693;46;117;;;;;;;;;;;;;
694;44;86;;;;;;;;;;;;;
695;47;85;;;;;;;;;;;;;
696;48;87;;;;;;;;;;;;;
697;46;100;;;;;;;;;;;;;
698;35;91;;;;;;;;;;;;;
699;35;90;;;;;;;;;;;;;
700;45;122;;;;;;;;;;;;;
701;47;109;;;;;;;;;;;;;
702;47;109;;;;;;;;;;;;;
703;36;76;;;;;;;;;;;;;
704;44;101;;;;;;;;;;;;;
705;36;111;;;;;;;;;;;;;
706;45;88;;;;;;;;;;;;;
707;41;78;;;;;;;;;;;;;
708;44;98;;;;;;;;;;;;;
709;46;79;;;;;;;;;;;;;
710;41;92;;;;;;;;;;;;;
711;37;103;;;;;;;;;;;;;
712;45;77;;;;;;;;;;;;;
713;42;88;;;;;;;;;;;;;
714;45;91;;;;;;;;;;;;;
715;39;81;;;;;;;;;;;;;
716;38;96;;;;;;;;;;;;;
717;35;124;;;;;;;;;;;;;
718;47;112;;;;;;;;;;;;;
719;35;94;;;;;;;;;;;;;
720;36;114;;;;;;;;;;;;;
721;37;81;;;;;;;;;;;;;
722;36;85;;;;;;;;;;;;;
723;41;111;;;;;;;;;;;;;
724;46;114;;;;;;;;;;;;;
725;46;103;;;;;;;;;;;;;
726;42;123;;;;;;;;;;;;;
727;47;96;;;;;;;;;;;;;
728;45;93;;;;;;;;;;;;;
729;48;120;;;;;;;;;;;;;
730;37;117;;;;;;;;;;;;;
731;38;92;;;;;;;;;;;;;
732;37;75;;;;;;;;;;;;;
733;41;91;;;;;;;;;;;;;
734;37;99;;;;;;;;;;;;;
735;37;122;;;;;;;;;;;;;
736;41;97;;;;;;;;;;;;;
737;48;109;;;;;;;;;;;;;
738;37;76;;;;;;;;;;;;;
739;41;102;;;;;;;;;;;;;
740;43;116;;;;;;;;;;;;;
741;41;125;;;;;;;;;;;;;
742;41;115;;;;;;;;;;;;;
743;43;90;;;;;;;;;;;;;
744;42;106;;;;;;;;;;;;;
745;37;102;;;;;;;;;;;;;
746;46;82;;;;;;;;;;;;;
747;38;89;;;;;;;;;;;;;
748;42;116;;;;;;;;;;;;;
749;48;78;;;;;;;;;;;;;
750;45;81;;;;;;;;;;;;;
751;42;90;;;;;;;;;;;;;
752;43;121;;;;;;;;;;;;;
753;36;79;;;;;;;;;;;;;
754;48;84;;;;;;;;;;;;;
755;38;112;;;;;;;;;;;;;
756;47;95;;;;;;;;;;;;;
757;39;92;;;;;;;;;;;;;
758;39;88;;;;;;;;;;;;;
759;47;93;;;;;;;;;;;;;
760;40;82;;;;;;;;;;;;;
761;45;105;;;;;;;;;;;;;
762;38;107;;;;;;;;;;;;;
763;36;89;;;;;;;;;;;;;
764;37;110;;;;;;;;;;;;;
765;37;92;;;;;;;;;;;;;
766;35;94;;;;;;;;;;;;;
767;46;98;;;;;;;;;;;;;
768;39;83;;;;;;;;;;;;;
769;40;104;;;;;;;;;;;;;
770;44;100;;;;;;;;;;;;;
771;39;93;;;;;;;;;;;;;
772;40;98;;;;;;;;;;;;;
773;44;94;;;;;;;;;;;;;
774;46;120;;;;;;;;;;;;;
775;48;87;;;;;;;;;;;;;
776;48;105;;;;;;;;;;;;;
777;44;105;;;;;;;;;;;;;
778;40;121;;;;;;;;;;;;;
779;35;123;;;;;;;;;;;;;
780;45;117;;;;;;;;;;;;;
781;47;89;;;;;;;;;;;;;
782;35;121;;;;;;;;;;;;;
783;44;100;;;;;;;;;;;;;
784;43;117;;;;;;;;;;;;;
785;35;83;;;;;;;;;;;;;
786;47;89;;;;;;;;;;;;;
787;44;121;;;;;;;;;;;;;
788;46;95;;;;;;;;;;;;;
789;38;117;;;;;;;;;;;;;
790;48;113;;;;;;;;;;;;;
791;41;91;;;;;;;;;;;;;
792;45;121;;;;;;;;;;;;;
793;40;97;;;;;;;;;;;;;
794;45;84;;;;;;;;;;;;;
795;36;94;;;;;;;;;;;;;
796;37;97;;;;;;;;;;;;;
797;46;116;;;;;;;;;;;;;
798;43;78;;;;;;;;;;;;;
799;39;98;;;;;;;;;;;;;
800;45;82;;;;;;;;;;;;;
801;45;76;;;;;;;;;;;;;
802;46;114;;;;;;;;;;;;;
803;40;109;;;;;;;;;;;;;
804;47;112;;;;;;;;;;;;;
805;46;124;;;;;;;;;;;;;
806;44;85;;;;;;;;;;;;;
807;48;75;;;;;;;;;;;;;
808;40;104;;;;;;;;;;;;;
809;42;80;;;;;;;;;;;;;
810;42;87;;;;;;;;;;;;;
811;45;96;;;;;;;;;;;;;
812;45;109;;;;;;;;;;;;;
813;35;97;;;;;;;;;;;;;
814;41;120;;;;;;;;;;;;;
815;39;112;;;;;;;;;;;;;
816;35;113;;;;;;;;;;;;;
817;35;117;;;;;;;;;;;;;
818;48;95;;;;;;;;;;;;;
819;41;125;;;;;;;;;;;;;
820;42;111;;;;;;;;;;;;;
821;42;125;;;;;;;;;;;;;
822;40;81;;;;;;;;;;;;;
823;44;122;;;;;;;;;;;;;
824;41;115;;;;;;;;;;;;;
825;40;77;;;;;;;;;;;;;
826;42;86;;;;;;;;;;;;;
827;48;101;;;;;;;;;;;;;
828;40;93;;;;;;;;;;;;;
829;39;83;;;;;;;;;;;;;
830;45;121;;;;;;;;;;;;;
831;37;75;;;;;;;;;;;;;
832;41;78;;;;;;;;;;;;;
833;47;122;;;;;;;;;;;;;
834;37;82;;;;;;;;;;;;;
835;35;125;;;;;;;;;;;;;
836;36;101;;;;;;;;;;;;;
837;42;115;;;;;;;;;;;;;
838;44;114;;;;;;;;;;;;;
839;35;105;;;;;;;;;;;;;
840;48;79;;;;;;;;;;;;;
841;48;109;;;;;;;;;;;;;
842;41;87;;;;;;;;;;;;;
843;37;118;;;;;;;;;;;;;
844;46;102;;;;;;;;;;;;;
845;41;106;;;;;;;;;;;;;
846;36;90;;;;;;;;;;;;;
847;38;107;;;;;;;;;;;;;
848;42;102;;;;;;;;;;;;;
849;42;91;;;;;;;;;;;;;
850;38;112;;;;;;;;;;;;;
851;46;90;;;;;;;;;;;;;
852;45;96;;;;;;;;;;;;;
853;48;76;;;;;;;;;;;;;
854;44;82;;;;;;;;;;;;;
855;46;106;;;;;;;;;;;;;
856;39;111;;;;;;;;;;;;;
857;37;108;;;;;;;;;;;;;
858;48;101;;;;;;;;;;;;;
859;42;84;;;;;;;;;;;;;
860;47;77;;;;;;;;;;;;;
861;36;106;;;;;;;;;;;;;
862;44;96;;;;;;;;;;;;;
863;47;115;;;;;;;;;;;;;
864;38;121;;;;;;;;;;;;;
865;39;83;;;;;;;;;;;;;
866;38;110;;;;;;;;;;;;;
867;40;87;;;;;;;;;;;;;
868;39;109;;;;;;;;;;;;;
869;47;76;;;;;;;;;;;;;
870;39;83;;;;;;;;;;;;;
871;37;108;;;;;;;;;;;;;
872;44;116;;;;;;;;;;;;;
873;38;94;;;;;;;;;;;;;
874;36;105;;;;;;;;;;;;;
875;44;125;;;;;;;;;;;;;
876;48;93;;;;;;;;;;;;;
877;41;83;;;;;;;;;;;;;
878;43;84;;;;;;;;;;;;;
879;43;92;;;;;;;;;;;;;
880;42;82;;;;;;;;;;;;;
881;45;112;;;;;;;;;;;;;
882;46;109;;;;;;;;;;;;;
883;40;107;;;;;;;;;;;;;
884;39;123;;;;;;;;;;;;;
885;39;87;;;;;;;;;;;;;
886;43;101;;;;;;;;;;;;;
887;47;112;;;;;;;;;;;;;
888;47;99;;;;;;;;;;;;;
889;47;120;;;;;;;;;;;;;
890;36;100;;;;;;;;;;;;;
891;44;108;;;;;;;;;;;;;
892;37;90;;;;;;;;;;;;;
893;37;118;;;;;;;;;;;;;
894;38;84;;;;;;;;;;;;;
895;43;80;;;;;;;;;;;;;
896;35;104;;;;;;;;;;;;;
897;41;82;;;;;;;;;;;;;
898;40;97;;;;;;;;;;;;;
899;46;76;;;;;;;;;;;;;
900;40;107;;;;;;;;;;;;;
901;35;82;;;;;;;;;;;;;
902;38;98;;;;;;;;;;;;;
903;40;98;;;;;;;;;;;;;
904;41;111;;;;;;;;;;;;;
905;39;81;;;;;;;;;;;;;
906;38;111;;;;;;;;;;;;;
907;37;76;;;;;;;;;;;;;
908;41;79;;;;;;;;;;;;;
909;42;102;;;;;;;;;;;;;
910;41;103;;;;;;;;;;;;;
911;40;83;;;;;;;;;;;;;
912;39;87;;;;;;;;;;;;;
913;37;75;;;;;;;;;;;;;
914;35;112;;;;;;;;;;;;;
915;39;97;;;;;;;;;;;;;
916;44;120;;;;;;;;;;;;;
917;41;100;;;;;;;;;;;;;
918;41;102;;;;;;;;;;;;;
919;40;113;;;;;;;;;;;;;
920;47;110;;;;;;;;;;;;;
921;40;103;;;;;;;;;;;;;
922;47;100;;;;;;;;;;;;;
923;46;92;;;;;;;;;;;;;
924;40;98;;;;;;;;;;;;;
925;44;90;;;;;;;;;;;;;
926;47;88;;;;;;;;;;;;;
927;42;118;;;;;;;;;;;;;
928;38;118;;;;;;;;;;;;;
929;46;75;;;;;;;;;;;;;
930;38;95;;;;;;;;;;;;;
931;41;112;;;;;;;;;;;;;
932;40;119;;;;;;;;;;;;;
933;41;94;;;;;;;;;;;;;
934;38;110;;;;;;;;;;;;;
935;42;121;;;;;;;;;;;;;
936;44;114;;;;;;;;;;;;;
937;43;115;;;;;;;;;;;;;
938;37;116;;;;;;;;;;;;;
939;39;117;;;;;;;;;;;;;
940;40;117;;;;;;;;;;;;;
941;43;103;;;;;;;;;;;;;
942;35;75;;;;;;;;;;;;;
943;42;95;;;;;;;;;;;;;
944;39;106;;;;;;;;;;;;;
945;38;105;;;;;;;;;;;;;
946;44;95;;;;;;;;;;;;;
947;41;101;;;;;;;;;;;;;
948;38;108;;;;;;;;;;;;;
949;37;75;;;;;;;;;;;;;
950;35;98;;;;;;;;;;;;;
951;36;110;;;;;;;;;;;;;
952;47;114;;;;;;;;;;;;;
953;43;81;;;;;;;;;;;;;
954;43;113;;;;;;;;;;;;;
955;44;98;;;;;;;;;;;;;
956;42;75;;;;;;;;;;;;;
957;43;97;;;;;;;;;;;;;
958;45;120;;;;;;;;;;;;;
959;44;93;;;;;;;;;;;;;
960;39;77;;;;;;;;;;;;;
961;35;107;;;;;;;;;;;;;
962;41;124;;;;;;;;;;;;;
963;37;88;;;;;;;;;;;;;
964;38;81;;;;;;;;;;;;;
965;42;100;;;;;;;;;;;;;
966;43;89;;;;;;;;;;;;;
967;46;122;;;;;;;;;;;;;
968;45;122;;;;;;;;;;;;;
969;44;88;;;;;;;;;;;;;
970;40;95;;;;;;;;;;;;;
971;46;105;;;;;;;;;;;;;
972;47;114;;;;;;;;;;;;;
973;35;110;;;;;;;;;;;;;
974;46;77;;;;;;;;;;;;;
975;45;93;;;;;;;;;;;;;
976;48;116;;;;;;;;;;;;;
977;44;124;;;;;;;;;;;;;
978;41;98;;;;;;;;;;;;;
979;38;122;;;;;;;;;;;;;
980;43;93;;;;;;;;;;;;;
981;47;100;;;;;;;;;;;;;
982;37;84;;;;;;;;;;;;;
983;46;89;;;;;;;;;;;;;
984;37;108;;;;;;;;;;;;;
985;44;118;;;;;;;;;;;;;
986;38;96;;;;;;;;;;;;;
987;48;122;;;;;;;;;;;;;
988;38;96;;;;;;;;;;;;;
989;45;110;;;;;;;;;;;;;
990;47;100;;;;;;;;;;;;;
991;41;86;;;;;;;;;;;;;
992;40;84;;;;;;;;;;;;;
993;42;117;;;;;;;;;;;;;
994;43;117;;;;;;;;;;;;;
995;42;88;;;;;;;;;;;;;
996;44;112;;;;;;;;;;;;;
997;44;75;;;;;;;;;;;;;
998;42;90;;;;;;;;;;;;;
999;40;111;;;;;;;;;;;;;
1000;48;113;;;;;;;;;;;;;
