778;48;231;;;;;;;;;;
779;42;236;;;;;;;;;;
780;55;223;;;;;;;;;;
781;57;168;;;;;;;;;;
782;42;230;;;;;;;;;;
783;53;190;;;;;;;;;;
784;52;222;;;;;;;;;;
785;42;158;;;;;;;;;;
786;56;169;;;;;;;;;;
787;54;231;;;;;;;;;;
788;55;180;;;;;;;;;;
789;45;222;;;;;;;;;;
790;58;215;;;;;;;;;;
791;49;172;;;;;;;;;;
792;54;232;;;;;;;;;;
793;48;185;;;;;;;;;;
794;54;160;;;;;;;;;;
795;43;178;;;;;;;;;;
796;44;183;;;;;;;;;;
797;55;222;;;;;;;;;;
798;52;147;;;;;;;;;;
799;47;187;;;;;;;;;;
800;55;156;;;;;;;;;;
801;55;143;;;;;;;;;;
802;56;216;;;;;;;;;;
803;48;208;;;;;;;;;;
804;57;214;;;;;;;;;;
805;55;236;;;;;;;;;;
806;53;160;;;;;;;;;;
807;58;142;;;;;;;;;;
808;48;197;;;;;;;;;;
809;50;152;;;;;;;;;;
810;50;165;;;;;;;;;;
811;54;182;;;;;;;;;;
812;54;207;;;;;;;;;;
813;42;184;;;;;;;;;;
814;50;228;;;;;;;;;;
815;47;213;;;;;;;;;;
816;43;215;;;;;;;;;;
817;42;223;;;;;;;;;;
818;58;181;;;;;;;;;;
819;50;239;;;;;;;;;;
820;51;211;;;;;;;;;;
821;51;239;;;;;;;;;;
822;48;154;;;;;;;;;;
823;53;234;;;;;;;;;;
824;49;219;;;;;;;;;;
825;49;145;;;;;;;;;;
826;51;162;;;;;;;;;;
827;58;193;;;;;;;;;;
828;48;176;;;;;;;;;;
829;47;158;;;;;;;;;;
830;54;232;;;;;;;;;;
831;45;142;;;;;;;;;;
832;49;147;;;;;;;;;;
833;57;233;;;;;;;;;;
834;44;155;;;;;;;;;;
835;42;239;;;;;;;;;;
836;43;192;;;;;;;;;;
837;51;220;;;;;;;;;;
838;53;217;;;;;;;;;;
839;42;199;;;;;;;;;;
840;58;149;;;;;;;;;;
841;58;208;;;;;;;;;;
842;49;165;;;;;;;;;;
843;45;224;;;;;;;;;;
844;55;193;;;;;;;;;;
845;49;201;;;;;;;;;;
846;43;170;;;;;;;;;;
847;46;204;;;;;;;;;;
848;50;193;;;;;;;;;;
849;51;172;;;;;;;;;;
850;45;214;;;;;;;;;;
851;55;171;;;;;;;;;;
852;54;183;;;;;;;;;;
853;58;143;;;;;;;;;;
854;53;155;;;;;;;;;;
855;56;202;;;;;;;;;;
856;47;211;;;;;;;;;;
857;45;205;;;;;;;;;;
858;57;192;;;;;;;;;;
859;51;160;;;;;;;;;;
860;57;146;;;;;;;;;;
861;44;201;;;;;;;;;;
862;53;182;;;;;;;;;;
863;57;220;;;;;;;;;;
864;46;231;;;;;;;;;;
865;47;156;;;;;;;;;;
866;45;210;;;;;;;;;;
867;48;164;;;;;;;;;;
868;46;208;;;;;;;;;;
869;57;144;;;;;;;;;;
870;47;156;;;;;;;;;;
871;45;206;;;;;;;;;;
872;53;222;;;;;;;;;;
873;46;179;;;;;;;;;;
874;43;200;;;;;;;;;;
875;54;239;;;;;;;;;;
876;58;176;;;;;;;;;;
877;49;158;;;;;;;;;;
878;52;158;;;;;;;;;;
879;52;174;;;;;;;;;;
880;51;155;;;;;;;;;;
881;54;214;;;;;;;;;;
882;56;207;;;;;;;;;;
883;48;203;;;;;;;;;;
884;48;235;;;;;;;;;;
885;48;166;;;;;;;;;;
886;52;191;;;;;;;;;;
887;57;213;;;;;;;;;;
888;56;188;;;;;;;;;;
889;57;228;;;;;;;;;;
890;44;190;;;;;;;;;;
891;53;206;;;;;;;;;;
892;45;171;;;;;;;;;;
893;44;225;;;;;;;;;;
894;46;158;;;;;;;;;;
895;52;151;;;;;;;;;;
896;43;199;;;;;;;;;;
897;50;156;;;;;;;;;;
898;48;184;;;;;;;;;;
899;55;143;;;;;;;;;;
900;49;204;;;;;;;;;;
901;42;156;;;;;;;;;;
902;46;185;;;;;;;;;;
903;48;187;;;;;;;;;;
904;49;211;;;;;;;;;;
905;47;154;;;;;;;;;;
906;46;212;;;;;;;;;;
907;45;144;;;;;;;;;;
908;49;150;;;;;;;;;;
909;51;195;;;;;;;;;;
910;50;195;;;;;;;;;;
911;48;158;;;;;;;;;;
912;47;165;;;;;;;;;;
913;45;141;;;;;;;;;;
914;42;214;;;;;;;;;;
915;47;184;;;;;;;;;;
916;53;228;;;;;;;;;;
917;50;190;;;;;;;;;;
918;49;194;;;;;;;;;;
919;49;216;;;;;;;;;;
920;57;210;;;;;;;;;;
921;48;196;;;;;;;;;;
922;56;189;;;;;;;;;;
923;56;175;;;;;;;;;;
924;48;186;;;;;;;;;;
925;53;171;;;;;;;;;;
926;57;166;;;;;;;;;;
927;51;226;;;;;;;;;;
928;46;226;;;;;;;;;;
929;56;141;;;;;;;;;;
930;46;180;;;;;;;;;;
931;49;212;;;;;;;;;;
932;48;226;;;;;;;;;;
933;49;178;;;;;;;;;;
934;46;210;;;;;;;;;;
935;51;231;;;;;;;;;;
936;53;217;;;;;;;;;;
937;52;219;;;;;;;;;;
938;44;221;;;;;;;;;;
939;47;223;;;;;;;;;;
940;48;223;;;;;;;;;;
941;52;196;;;;;;;;;;
942;42;142;;;;;;;;;;
943;51;181;;;;;;;;;;
944;47;201;;;;;;;;;;
945;45;201;;;;;;;;;;
946;53;181;;;;;;;;;;
947;50;191;;;;;;;;;;
948;46;206;;;;;;;;;;
949;44;142;;;;;;;;;;
950;42;186;;;;;;;;;;
951;43;209;;;;;;;;;;
952;57;218;;;;;;;;;;
953;52;154;;;;;;;;;;
954;52;214;;;;;;;;;;
955;53;186;;;;;;;;;;
956;51;141;;;;;;;;;;
957;52;184;;;;;;;;;;
958;55;229;;;;;;;;;;
959;53;177;;;;;;;;;;
960;47;146;;;;;;;;;;
961;42;203;;;;;;;;;;
962;50;236;;;;;;;;;;
963;45;167;;;;;;;;;;
964;46;153;;;;;;;;;;
965;51;190;;;;;;;;;;
966;52;168;;;;;;;;;;
967;55;234;;;;;;;;;;
968;54;232;;;;;;;;;;
969;53;166;;;;;;;;;;
970;48;180;;;;;;;;;;
971;55;200;;;;;;;;;;
972;57;217;;;;;;;;;;
973;42;210;;;;;;;;;;
974;55;146;;;;;;;;;;
975;54;176;;;;;;;;;;
976;58;220;;;;;;;;;;
977;53;237;;;;;;;;;;
978;49;187;;;;;;;;;;
979;45;232;;;;;;;;;;
980;51;177;;;;;;;;;;
981;56;189;;;;;;;;;;
982;45;160;;;;;;;;;;
983;55;169;;;;;;;;;;
984;45;206;;;;;;;;;;
985;54;225;;;;;;;;;;
986;45;182;;;;;;;;;;
987;58;233;;;;;;;;;;
988;46;183;;;;;;;;;;
989;54;210;;;;;;;;;;
990;57;191;;;;;;;;;;
991;49;162;;;;;;;;;;
992;48;158;;;;;;;;;;
993;50;223;;;;;;;;;;
994;52;223;;;;;;;;;;
995;50;166;;;;;;;;;;
996;54;214;;;;;;;;;;
997;53;141;;;;;;;;;;
998;51;170;;;;;;;;;;
999;48;212;;;;;;;;;;
1000;58;215;;;;;;;;;;
