117;63;315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;60;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;62;329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;63;147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;60;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;63;188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;63;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;59;215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;59;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;60;182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;62;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;64;177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;63;340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;64;178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;57;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;66;179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;57;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;61;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;63;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;64;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;62;164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;58;154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;58;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;65;181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;63;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;58;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;63;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;62;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;57;189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;61;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;58;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;57;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;62;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;58;341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;64;328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;63;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;65;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;63;248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;59;289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;66;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;58;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;62;227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;66;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;61;310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;58;173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;60;237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;63;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;65;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;57;323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;61;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;59;328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;60;303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;66;351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;61;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;62;151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;58;227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;59;190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;61;274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;66;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;59;146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;57;224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;64;279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;62;195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;61;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;61;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;61;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;59;205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;66;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;58;301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;61;352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;57;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;59;172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;66;339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;59;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;64;201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;57;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;62;239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;63;335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;57;301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;59;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;62;324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;66;347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;63;309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;58;342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;60;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;61;189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;58;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;66;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;58;283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;63;274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;57;351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;65;177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;62;339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;64;308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;63;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;58;228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;62;306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;61;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;58;196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;62;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;64;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;58;251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;64;327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;60;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;62;309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;64;234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;57;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;63;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;66;309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;61;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;57;223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;60;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;57;161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;63;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;65;290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;64;335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;58;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;65;306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;65;226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;60;278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;63;239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;59;313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;59;293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;60;343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;58;338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;59;224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;64;318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;58;229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;66;317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;61;295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247;59;345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;62;319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;57;319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;59;277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;64;328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;63;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;61;315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;57;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
255;58;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;57;223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;64;294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;59;328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;61;217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;58;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;59;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262;65;148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263;66;277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264;61;277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265;66;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266;64;227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267;61;284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268;59;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269;59;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270;66;347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271;64;270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;59;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;64;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274;66;248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275;64;275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;60;296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277;64;344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;60;209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;57;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280;63;311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;60;237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;63;293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;64;291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;66;167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;62;149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;63;302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;61;177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;62;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289;58;248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290;59;335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
291;63;339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292;66;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293;57;148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294;63;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;60;331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296;59;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297;57;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;62;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;66;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;62;151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;58;321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;66;290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303;66;278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;60;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;60;281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;58;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307;61;290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;58;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;62;207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;63;308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;57;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;64;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;64;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;63;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;62;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
316;64;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
317;66;198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318;65;318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319;66;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
320;60;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
321;63;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322;57;284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323;64;292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324;58;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325;57;172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326;64;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;65;309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328;57;277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329;57;223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;66;325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331;66;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;66;173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
333;66;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334;62;177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;65;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
336;62;206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;66;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;57;335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;60;167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;65;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;66;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;59;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;61;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;64;173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;59;181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;64;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;60;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;61;274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;58;342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;64;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;58;351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;61;298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;63;249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;64;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;63;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;59;346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;62;316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;66;275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;65;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;63;335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;65;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;65;293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;62;339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;66;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;66;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;65;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;60;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;66;347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;65;249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;65;345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;59;182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;61;181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;66;310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;57;248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;62;311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;64;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
377;59;313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
378;60;282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;57;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
380;59;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;62;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
382;63;189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
383;59;314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
384;62;317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;65;337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386;64;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
387;64;291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
388;63;284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
389;57;296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
390;64;296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;65;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;65;167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
393;63;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;58;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
395;60;209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
396;65;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
397;59;173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
398;61;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;62;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
400;65;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
401;59;196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
402;63;282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
403;57;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
404;65;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;58;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
406;63;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
407;66;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
408;65;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
409;60;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
410;62;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
411;63;148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412;61;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
413;57;290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
414;57;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;59;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
416;58;307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
417;65;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418;62;274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419;65;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
420;57;195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421;61;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
422;60;282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
423;63;251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
424;58;309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425;60;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
426;63;352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
427;64;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
