929;65;23;;;;;;;;
930;41;35;;;;;;;;
931;49;46;;;;;;;;
932;46;50;;;;;;;;
933;50;35;;;;;;;;
934;41;45;;;;;;;;
935;54;52;;;;;;;;
936;58;47;;;;;;;;
937;57;48;;;;;;;;
938;37;49;;;;;;;;
939;43;49;;;;;;;;
940;47;49;;;;;;;;
941;56;40;;;;;;;;
942;32;23;;;;;;;;
943;52;36;;;;;;;;
944;45;42;;;;;;;;
945;40;42;;;;;;;;
946;59;36;;;;;;;;
947;51;39;;;;;;;;
948;41;44;;;;;;;;
949;38;23;;;;;;;;
950;32;37;;;;;;;;
951;35;45;;;;;;;;
952;67;48;;;;;;;;
953;57;27;;;;;;;;
954;56;46;;;;;;;;
955;59;37;;;;;;;;
956;54;23;;;;;;;;
957;55;36;;;;;;;;
958;62;51;;;;;;;;
959;59;34;;;;;;;;
960;44;24;;;;;;;;
961;32;43;;;;;;;;
962;50;53;;;;;;;;
963;39;31;;;;;;;;
964;42;27;;;;;;;;
965;52;39;;;;;;;;
966;57;31;;;;;;;;
967;63;53;;;;;;;;
968;60;52;;;;;;;;
969;58;31;;;;;;;;
970;46;35;;;;;;;;
971;63;42;;;;;;;;
972;68;47;;;;;;;;
973;32;45;;;;;;;;
974;64;24;;;;;;;;
975;60;34;;;;;;;;
976;71;48;;;;;;;;
977;59;54;;;;;;;;
978;48;38;;;;;;;;
979;39;52;;;;;;;;
980;54;34;;;;;;;;
981;66;38;;;;;;;;
982;39;29;;;;;;;;
983;64;32;;;;;;;;
984;39;44;;;;;;;;
985;60;50;;;;;;;;
986;40;36;;;;;;;;
987;71;52;;;;;;;;
988;41;36;;;;;;;;
989;60;45;;;;;;;;
990;68;39;;;;;;;;
991;49;30;;;;;;;;
992;47;28;;;;;;;;
993;52;49;;;;;;;;
994;55;49;;;;;;;;
995;51;31;;;;;;;;
996;60;46;;;;;;;;
997;59;23;;;;;;;;
998;53;32;;;;;;;;
999;47;46;;;;;;;;
1000;70;47;;;;;;;;
