,n,20,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
367,196,37,172,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,197,44,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,198,51,201,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,199,45,182,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,200,36,198,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,201,39,125,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,202,42,123,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,203,36,129,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,204,51,192,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,205,37,169,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,206,46,165,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,207,34,203,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,208,51,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,209,43,197,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,210,48,181,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,211,45,202,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,212,36,142,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,213,44,181,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,214,42,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,215,37,127,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,216,43,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,217,48,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,218,36,153,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,219,49,191,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,220,40,133,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,221,44,182,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,222,48,145,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,223,35,162,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,224,46,156,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,225,52,182,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,226,42,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,227,34,140,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,228,40,135,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,229,35,109,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,230,46,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,231,49,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,232,47,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,233,36,149,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,234,50,181,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,235,49,141,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,236,40,167,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,237,45,148,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,238,38,184,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,239,38,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,240,39,199,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,241,36,196,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,242,38,140,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,243,49,186,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,244,37,143,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,245,51,186,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,246,42,175,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,247,38,200,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,248,43,187,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,249,35,187,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,250,39,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,251,48,191,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,252,47,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,253,42,185,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,254,35,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,255,36,156,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,256,35,140,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,257,48,175,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,258,38,191,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,259,42,136,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,260,36,134,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,261,39,146,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,262,50,103,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,263,52,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,264,42,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,265,52,144,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,266,48,141,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,267,42,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,268,37,126,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,269,38,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,270,51,201,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,271,48,163,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,272,39,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,273,47,106,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,274,52,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,275,47,165,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,276,41,176,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,277,47,199,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,278,40,133,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,279,34,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,280,45,183,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,281,41,147,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,282,45,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,283,49,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,284,51,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,285,43,103,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,286,46,179,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,287,41,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,288,44,172,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,289,37,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,290,39,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,291,46,197,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,292,51,135,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,293,34,103,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,294,46,150,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,295,40,193,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,296,38,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,297,35,116,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,298,45,133,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,299,52,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,300,44,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,301,36,188,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,302,52,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,303,52,167,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,304,40,159,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,305,41,168,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,306,36,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,307,41,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,308,36,148,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,309,43,132,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,310,47,182,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,311,34,149,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,312,48,164,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,313,49,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,314,47,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,315,44,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,316,47,162,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,317,51,127,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,318,49,187,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,319,52,125,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,320,40,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,321,47,113,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,322,35,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,323,48,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,324,36,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,325,34,115,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,326,49,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,327,50,182,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,328,34,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,329,35,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,330,51,190,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,331,52,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,332,52,115,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,333,51,159,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,334,45,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,335,50,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,336,43,131,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,337,51,135,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,338,35,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,339,41,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,340,50,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,341,52,135,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,342,38,146,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,343,42,105,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,344,47,115,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,345,38,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,346,48,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,347,40,151,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,348,42,165,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,349,36,198,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,350,47,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,351,36,203,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,352,43,177,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,353,45,153,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,354,47,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,355,47,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,356,38,200,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,357,43,186,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,358,51,165,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,359,49,159,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,360,46,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,361,50,148,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,362,51,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,363,43,197,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,364,52,149,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,365,51,150,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,366,49,146,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,367,41,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,368,52,201,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,369,50,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,370,49,200,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,371,39,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,372,42,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,373,51,183,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,374,35,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,375,45,183,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,376,48,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,377,39,184,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,378,40,169,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,379,35,180,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,380,38,172,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,381,44,129,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,382,46,123,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,383,39,184,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,384,45,186,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,385,50,196,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,386,48,135,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,387,48,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,388,45,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,389,34,176,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,390,49,176,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,391,50,150,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,392,50,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,393,47,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,394,37,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,395,40,133,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,396,50,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,397,39,115,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,398,42,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,399,44,125,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,400,50,113,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,401,37,126,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,402,46,169,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,403,34,148,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,404,49,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,405,37,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,406,46,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,407,52,151,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,408,49,107,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,409,41,156,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,410,43,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,411,46,103,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,412,43,158,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,413,34,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,414,34,164,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,415,39,162,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,416,36,181,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,417,49,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,418,43,165,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,419,49,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,420,35,126,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,421,42,161,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,422,41,169,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,423,46,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,424,36,182,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,425,39,140,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,426,45,203,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,427,47,190,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,428,42,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,429,48,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,430,45,134,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,431,41,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,432,39,162,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,433,44,190,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,434,44,131,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,435,52,122,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,436,38,120,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,437,42,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,438,44,109,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,439,46,187,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,440,50,156,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,441,45,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,442,39,192,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,443,52,115,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,444,35,200,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,445,38,134,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,446,50,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,447,45,180,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,448,49,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,449,39,182,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,450,36,183,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,451,52,185,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,452,49,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,453,37,147,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,454,44,146,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,455,39,141,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,456,44,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,457,37,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,458,47,116,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,459,50,144,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,460,45,143,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,461,49,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,462,35,168,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,463,40,149,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,464,44,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,465,42,133,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,466,49,188,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,467,47,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,468,44,181,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,469,42,122,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,470,47,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,471,45,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,472,46,188,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,473,48,199,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,474,44,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,475,34,172,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,476,41,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,477,37,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,478,52,143,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,479,48,118,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,480,48,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,481,50,190,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,482,52,102,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,483,45,175,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,484,37,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,485,43,198,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,486,47,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,487,47,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,488,49,118,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,489,51,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,490,50,140,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,491,51,106,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,492,46,179,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,493,51,197,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,494,46,102,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,495,35,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,496,34,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,497,42,103,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,498,46,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,499,46,168,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,500,38,106,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,501,48,148,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,502,34,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,503,52,172,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,504,37,107,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,505,50,187,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,506,43,156,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,507,39,142,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,508,49,186,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,509,38,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,510,35,168,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,511,34,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,512,34,140,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,513,51,145,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,514,38,171,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,515,42,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,516,43,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,517,52,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,518,45,147,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,519,34,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,520,48,125,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,521,48,165,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,522,36,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,523,46,150,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,524,34,105,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,525,38,184,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,526,43,145,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,527,45,163,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,528,34,159,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,529,42,165,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,530,37,158,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,531,42,150,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,532,45,182,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,533,40,125,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,534,44,144,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,535,48,138,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,536,48,172,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,537,42,188,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,538,50,143,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,539,35,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,540,47,148,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,541,41,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,542,42,169,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,543,45,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,544,46,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,545,50,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,546,52,144,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,547,41,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,548,48,132,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,549,34,134,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,550,51,145,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,551,51,161,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,552,38,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,553,34,182,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,554,52,177,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,555,47,162,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,556,42,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,557,51,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,558,36,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,559,34,197,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,560,37,125,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,561,44,123,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,562,44,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,563,40,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,564,39,125,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,565,35,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,566,41,180,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,567,49,131,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,568,44,186,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,569,52,164,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,570,46,187,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,571,36,198,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,572,46,127,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,573,45,131,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,574,43,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,575,35,159,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,576,39,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,577,36,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,578,50,172,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,579,34,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,580,43,168,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,581,42,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,582,46,116,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,583,38,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,584,51,165,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,585,37,133,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,586,39,141,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,587,39,135,,,,,,,,,,,,,,,,,,,,,,,,,,,
