,n,30,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
365,154,65,389,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,155,53,440,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,156,74,310,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,157,51,402,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,158,61,363,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,159,74,410,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,160,61,467,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,161,52,295,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,162,56,375,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,163,66,311,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,164,72,273,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,165,50,483,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,166,60,439,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,167,55,489,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,168,58,458,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,169,73,517,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,170,61,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,171,63,267,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,172,51,362,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,173,54,316,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,174,60,422,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,175,73,418,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,176,55,262,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,177,48,358,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,178,69,427,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,179,62,323,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,180,60,424,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,181,59,418,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,182,59,352,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,183,54,334,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,184,72,321,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,185,52,455,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,186,60,519,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,187,50,290,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,188,53,293,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,189,74,502,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,190,53,382,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,191,67,330,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,192,50,384,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,193,63,378,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,194,66,497,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,195,50,455,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,196,53,439,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,197,62,484,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,198,73,512,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,199,64,465,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,200,52,507,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,201,56,319,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,202,60,315,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,203,51,332,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,204,72,491,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,205,52,432,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,206,65,421,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,207,48,518,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,208,72,300,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,209,61,503,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,210,68,463,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,211,64,516,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,212,51,364,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,213,62,461,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,214,60,318,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,215,52,324,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,216,61,311,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,217,68,327,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,218,52,392,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,219,69,488,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,220,56,342,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,221,62,466,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,222,68,372,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,223,50,413,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,224,65,400,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,225,74,466,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,226,60,437,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,227,48,357,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,228,57,345,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,229,50,280,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,230,66,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,231,69,441,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,232,67,497,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,233,52,380,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,234,70,462,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,235,70,361,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,236,57,426,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,237,64,378,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,238,54,471,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,239,54,445,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,240,56,507,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,241,51,501,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,242,54,358,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,243,69,476,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,244,52,365,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,245,72,475,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,246,59,448,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,247,53,510,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,248,61,477,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,249,49,478,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,250,55,425,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,251,68,489,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,252,66,410,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,253,59,472,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,254,50,408,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,255,51,400,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,256,50,358,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,257,68,446,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,258,54,489,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,259,59,349,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,260,51,343,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,261,55,374,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,262,71,264,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,263,74,425,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,264,59,425,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,265,73,367,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,266,67,362,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,267,59,434,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,268,53,322,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,269,54,437,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,270,73,513,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,271,68,416,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,272,55,357,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,273,67,273,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,274,73,389,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,275,67,422,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,276,58,449,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,277,67,509,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,278,57,340,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,279,48,438,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,280,64,468,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,281,58,375,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,282,64,445,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,283,69,443,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,284,73,287,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,285,61,264,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,286,65,457,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,287,58,299,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,288,63,439,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,289,52,389,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,290,55,498,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,291,66,502,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,292,72,345,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,293,48,264,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,294,66,383,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,295,56,493,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,296,54,402,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,297,49,297,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,298,63,341,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,299,74,408,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,300,63,268,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,301,50,480,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,302,74,441,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,303,74,427,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,304,56,407,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,305,58,430,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,306,52,394,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,307,58,441,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,308,51,379,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,309,61,338,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,310,66,464,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,311,48,382,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,312,68,419,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,313,69,288,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,314,66,328,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,315,63,327,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,316,67,413,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,317,72,326,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,318,69,477,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,319,73,319,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,320,57,357,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,321,66,289,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,322,50,434,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,323,68,444,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,324,51,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,325,48,294,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,326,69,437,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,327,71,465,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,328,48,426,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,329,49,357,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,330,72,485,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,331,73,278,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,332,74,295,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,333,73,406,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,334,63,299,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,335,71,334,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,336,61,336,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,337,73,345,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,338,50,498,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,339,58,288,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,340,71,282,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,341,74,345,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,342,54,374,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,343,60,268,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,344,67,295,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,345,54,305,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,346,68,410,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,347,56,386,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,348,59,421,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,349,50,506,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,350,67,309,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,351,51,517,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,352,60,452,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,353,64,390,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,354,67,402,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,355,66,282,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,356,54,511,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,357,61,474,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,358,72,422,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,359,70,406,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,360,66,498,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,361,70,379,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,362,72,446,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,363,62,502,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,364,74,380,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,365,72,385,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,366,69,374,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,367,58,436,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,368,74,513,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,369,70,390,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,370,70,510,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,371,55,306,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,372,59,305,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,373,72,467,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,374,49,389,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,375,63,467,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,376,69,403,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,377,55,470,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,378,57,431,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,379,50,459,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,380,53,438,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,381,62,331,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,382,65,315,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,383,55,471,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,384,63,475,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,385,71,500,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,386,69,347,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,387,68,443,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,388,64,434,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,389,48,449,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,390,69,449,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,391,71,384,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,392,71,288,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,393,66,327,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,394,52,408,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,395,57,340,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,396,71,281,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,397,55,294,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,398,59,266,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,399,62,321,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,400,72,289,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,401,53,323,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,402,65,431,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,403,48,378,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,404,69,409,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,405,53,436,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,406,65,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,407,74,387,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,408,70,274,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,409,58,399,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,410,61,266,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,411,65,264,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,412,61,403,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,413,49,442,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,414,49,419,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,415,55,415,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,416,51,463,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,417,70,437,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,418,61,421,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,419,70,317,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,420,50,322,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,421,60,412,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,422,58,431,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,423,65,393,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,424,50,465,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,425,56,359,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,426,64,519,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,427,67,486,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,428,60,311,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,429,68,283,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,430,64,343,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,431,58,310,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,432,56,414,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,433,62,484,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,434,62,336,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,435,74,313,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,436,53,306,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,437,60,333,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,438,63,279,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,439,65,476,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,440,72,399,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,441,64,328,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,442,56,490,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,443,74,296,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,444,49,510,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,445,54,344,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,446,71,455,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,447,64,460,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,448,70,329,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,449,55,465,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,450,51,467,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,451,74,472,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,452,70,287,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,453,52,377,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,454,62,373,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,455,56,360,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,456,63,498,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,457,53,281,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,458,67,298,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,459,71,369,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,460,64,365,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,461,69,409,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,462,49,430,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,463,56,380,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,464,63,436,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,465,60,339,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,466,69,479,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,467,67,285,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,468,63,461,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,469,59,313,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,470,67,395,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,471,63,425,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,472,65,479,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,473,68,508,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,474,63,397,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,475,49,439,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,476,58,483,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,477,52,445,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,478,74,366,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,479,68,303,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,480,68,443,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,481,71,486,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,482,74,261,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,483,63,446,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,484,53,286,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,485,62,507,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,486,66,437,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,487,66,288,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,488,70,303,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,489,72,317,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,490,72,358,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,491,72,273,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,492,65,458,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,493,73,503,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,494,66,261,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,495,50,299,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,496,48,332,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,497,59,264,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,498,65,446,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,499,65,430,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,500,54,271,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,501,68,379,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,502,48,285,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,503,74,441,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,504,52,276,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,505,72,477,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,506,61,400,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,507,55,363,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,508,69,476,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,509,54,318,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,510,50,430,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,511,48,311,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,512,48,357,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,513,73,371,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,514,54,438,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,515,60,287,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,516,61,328,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,517,74,481,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,518,64,376,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,519,49,401,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,520,68,320,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,521,68,422,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,522,50,327,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,523,65,385,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,524,48,270,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,525,53,470,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,526,60,371,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,527,63,415,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,528,48,406,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,529,60,423,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,530,52,405,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,531,59,383,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,532,64,466,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,533,56,320,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,534,63,369,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,535,68,353,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,536,69,440,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,537,60,479,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,538,71,367,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,539,50,454,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,540,67,377,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,541,59,317,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,542,60,431,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,543,64,283,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,544,66,355,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,545,70,276,,,,,,,,,,,,,,,,,,,,,,,,,,,
