,n,27,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
315,86,98,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,87,102,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,88,96,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,89,102,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,90,92,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,91,96,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,92,91,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,93,105,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,94,95,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,95,100,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,96,97,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,97,96,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,98,104,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,99,95,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,100,103,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,101,105,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,102,96,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,103,92,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,104,98,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,105,94,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,106,102,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,107,94,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,108,93,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,109,105,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,110,92,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,111,98,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,112,101,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,113,97,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,114,105,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,115,104,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,116,97,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,117,101,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,118,96,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,119,98,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,120,100,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,121,96,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,122,100,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,123,100,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,124,95,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,125,94,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,126,96,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,127,99,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,128,102,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,129,100,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,130,101,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,131,91,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,132,104,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,133,91,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,134,98,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,135,100,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,136,102,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,137,98,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,138,92,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,139,93,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,140,103,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,141,100,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,142,92,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,143,101,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,144,98,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,145,92,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,146,97,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,147,93,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,148,91,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,149,99,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,150,93,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,151,102,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,152,101,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,153,103,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,154,100,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,155,94,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,156,105,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,157,92,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,158,98,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,159,105,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,160,98,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,161,93,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,162,95,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,163,101,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,164,104,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,165,92,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,166,97,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,167,95,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,168,96,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,169,104,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,170,98,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,171,99,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,172,93,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,173,94,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,174,97,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,175,105,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,176,95,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,177,91,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,178,102,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,179,99,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,180,97,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,181,97,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,182,97,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,183,94,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,184,104,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,185,93,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,186,97,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,187,92,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,188,94,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,189,105,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,190,94,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,191,102,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,192,92,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,193,99,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,194,101,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,195,92,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,196,94,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,197,98,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,198,105,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,199,100,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,200,93,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,201,95,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,202,98,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,203,93,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,204,104,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,205,93,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,206,100,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,207,91,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,208,104,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,209,98,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,210,102,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,211,100,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,212,93,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,213,99,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,214,97,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,215,93,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,216,98,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,217,102,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,218,93,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,219,102,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,220,95,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,221,99,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,222,102,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,223,92,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,224,100,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,225,105,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,226,97,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,227,91,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,228,96,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,229,92,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,230,101,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,231,103,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,232,101,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,233,93,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,234,103,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,235,103,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,236,96,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,237,100,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,238,94,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,239,94,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,240,95,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,241,92,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,242,94,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,243,102,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,244,93,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,245,104,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,246,97,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,247,94,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,248,98,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,249,92,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,250,95,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,251,102,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,252,101,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,253,97,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,254,92,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,255,92,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,256,92,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,257,102,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,258,94,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,259,97,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,260,92,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,261,95,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,262,104,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,263,105,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,264,97,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,265,105,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,266,102,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,267,97,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,268,94,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,269,94,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,270,105,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,271,102,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,272,95,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,273,101,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,274,105,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,275,101,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,276,96,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,277,101,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,278,96,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,279,91,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,280,100,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,281,96,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,282,100,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,283,102,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,284,105,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,285,98,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,286,100,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,287,97,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,288,99,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,289,93,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,290,95,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,291,101,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,292,104,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,293,91,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,294,101,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,295,95,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,296,94,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,297,91,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,298,99,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,299,105,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,300,99,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,301,92,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,302,105,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,303,105,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,304,95,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,305,96,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,306,93,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,307,97,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,308,92,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,309,98,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,310,101,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,311,91,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,312,102,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,313,102,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,314,101,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,315,99,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,316,101,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,317,104,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,318,103,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,319,105,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,320,96,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,321,101,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,322,92,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,323,102,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,324,93,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,325,91,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,326,102,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,327,104,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,328,91,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,329,92,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,330,104,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,331,105,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,332,105,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,333,105,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,334,99,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,335,104,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,336,98,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,337,105,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,338,92,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,339,96,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,340,103,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,341,105,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,342,94,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,343,97,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,344,101,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,345,94,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,346,102,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,347,95,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,348,97,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,349,92,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,350,101,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,351,92,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,352,98,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,353,100,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,354,102,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,355,101,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,356,94,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,357,98,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,358,104,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,359,103,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,360,101,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,361,103,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,362,104,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,363,98,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,364,105,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,365,104,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,366,103,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,367,96,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,368,105,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,369,103,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,370,103,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,371,95,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,372,97,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,373,104,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,374,92,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,375,99,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,376,102,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,377,95,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,378,96,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,379,92,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,380,94,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,381,98,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,382,100,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,383,95,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,384,99,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,385,103,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,386,102,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,387,102,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,388,100,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,389,91,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,390,102,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,391,103,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,392,104,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,393,101,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,394,93,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,395,96,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,396,104,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,397,95,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,398,97,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,399,98,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,400,104,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,401,94,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,402,100,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,403,91,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,404,103,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,405,93,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,406,100,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,407,105,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,408,103,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,409,96,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,410,98,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,411,100,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,412,98,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,413,91,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,414,91,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,415,95,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,416,93,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,417,103,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,418,98,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,419,103,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,420,92,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,421,97,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,422,96,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,423,100,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,424,92,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,425,95,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,426,100,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,427,101,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,428,97,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,429,102,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,430,100,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,431,97,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,432,95,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,433,99,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,434,99,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,435,105,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,436,94,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
