,n,50,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,No,Reference_point1,Reference_point2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,1,67,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2,75,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,3,82,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,4,71,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,5,62,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,6,60,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,7,70,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,8,82,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,9,68,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,10,83,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,11,92,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,12,64,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,13,86,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,14,86,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,15,87,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,16,78,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,17,83,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,18,93,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,19,89,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,20,77,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,21,68,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,22,83,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,23,74,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,24,82,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,25,67,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,26,77,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,27,71,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,28,72,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,29,92,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,30,93,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,31,81,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,32,63,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,33,62,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,34,78,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,35,93,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,36,86,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,37,62,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,38,74,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,39,73,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,40,92,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,41,76,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,42,61,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,43,71,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,44,71,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,45,80,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,46,88,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,47,62,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,48,90,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,49,89,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,50,69,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,51,63,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,52,75,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,53,78,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,54,61,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,55,68,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,56,85,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,57,63,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,58,93,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,59,93,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,60,88,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,61,91,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,62,83,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,63,59,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,64,63,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,65,69,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,66,61,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,67,75,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,68,93,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,69,88,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,70,90,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,71,70,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,72,85,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,73,61,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,74,81,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,75,60,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,76,67,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,77,80,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,78,65,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,79,82,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,80,71,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,81,65,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,82,89,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,83,71,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,84,83,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,85,88,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,86,75,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,87,84,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,88,72,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,89,86,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,90,61,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,91,72,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,92,60,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,93,92,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,94,69,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,95,81,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,96,74,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,97,71,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,98,89,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,99,70,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,100,87,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,101,93,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,102,72,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,103,62,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,104,75,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,105,66,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,106,86,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,107,67,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,108,64,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,109,92,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,110,62,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,111,77,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,112,82,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,113,74,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,114,92,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,115,91,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,116,73,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,117,82,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,118,71,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,119,76,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,120,80,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,121,72,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,122,81,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,123,80,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,124,69,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,125,66,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,126,72,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,127,79,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,128,84,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,129,81,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,130,84,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,131,59,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,132,90,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,133,60,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,134,76,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,135,81,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,136,85,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,137,77,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,138,63,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,139,65,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,140,87,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,141,81,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,142,63,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,143,82,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,144,77,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,145,62,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,146,73,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,147,64,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,148,59,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,149,79,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,150,65,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,151,86,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,152,82,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,153,88,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,154,81,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,155,66,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,156,93,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,157,62,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,158,76,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,159,93,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,160,75,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,161,64,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,162,70,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,163,82,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,164,90,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,165,62,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,166,75,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,167,69,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,168,72,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,169,91,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,170,76,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,171,79,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,172,64,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,173,67,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,174,75,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,175,92,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,176,68,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,177,59,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,178,86,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,179,78,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,180,75,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,181,73,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,182,73,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,183,67,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,184,90,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,185,64,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,186,75,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,187,61,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,188,66,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,189,93,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,190,66,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,191,84,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,192,62,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,193,79,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,194,82,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,195,62,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,196,66,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,197,77,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,198,92,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,199,80,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,200,64,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,201,69,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,202,75,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,203,64,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,204,91,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,205,64,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,206,82,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,207,60,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,208,90,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,209,77,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,210,85,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,211,80,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,212,63,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,213,77,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,214,75,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,215,64,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,216,76,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,217,86,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,218,64,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,219,86,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,220,70,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,221,77,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,222,85,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,223,62,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,224,82,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,225,92,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,226,74,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,227,59,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,228,71,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,229,62,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,230,82,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,231,87,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,232,84,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,233,64,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,234,88,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,235,88,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,236,71,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,237,80,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,238,67,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,239,67,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,240,69,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,241,63,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,242,68,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,243,86,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,244,65,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,245,90,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,246,73,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,247,66,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,248,76,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,249,61,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,250,68,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,251,85,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,252,83,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,253,74,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,254,61,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,255,63,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,256,62,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,257,86,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,258,67,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,259,74,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,260,63,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,261,69,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,262,89,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,263,92,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,264,73,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,265,92,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,266,84,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,267,74,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,268,66,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,269,67,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,270,91,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,271,85,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,272,68,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,273,84,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,274,92,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,275,83,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,276,72,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,277,84,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,278,71,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,279,59,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,280,80,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,281,72,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,282,80,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,283,86,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,284,91,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,285,76,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,286,81,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,287,73,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,288,78,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,289,64,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,290,68,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,291,82,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,292,91,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,293,59,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,294,82,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,295,70,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,296,66,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,297,61,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,298,79,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,299,93,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,300,79,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,301,62,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,302,93,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,303,93,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,304,70,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,305,72,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,306,64,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,307,73,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,308,63,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,309,77,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,310,83,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,311,59,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,312,86,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,313,86,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,314,83,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,315,78,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,316,83,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,317,91,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,318,87,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,319,92,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,320,71,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,321,83,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,322,61,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,323,85,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,324,63,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,325,59,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,326,86,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,327,89,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,328,59,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,329,61,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,330,90,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,331,92,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,332,93,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,333,92,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,334,79,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,335,90,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,336,76,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,337,92,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,338,62,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,339,72,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,340,89,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,341,92,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,342,67,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,343,75,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,344,84,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,345,67,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,346,85,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,347,70,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,348,73,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,349,62,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
