,n,27,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
322,128,78,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,129,76,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,130,77,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,131,67,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,132,80,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,133,67,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,134,74,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,135,76,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,136,78,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,137,74,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,138,68,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,139,69,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,140,79,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,141,76,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,142,68,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,143,77,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,144,74,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,145,68,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,146,73,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,147,69,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,148,67,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,149,75,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,150,69,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,151,78,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,152,77,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,153,79,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,154,76,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,155,70,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,156,81,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,157,68,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,158,74,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,159,81,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,160,74,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,161,69,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,162,71,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,163,77,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,164,80,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,165,68,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,166,73,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,167,71,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,168,72,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,169,80,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,170,74,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,171,75,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,172,69,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,173,70,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,174,73,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,175,81,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,176,71,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,177,67,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,178,78,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,179,75,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,180,73,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,181,73,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,182,73,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,183,70,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,184,80,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,185,69,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,186,73,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,187,68,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,188,70,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,189,81,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,190,70,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,191,78,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,192,68,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,193,75,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,194,77,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,195,68,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,196,70,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,197,74,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,198,81,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,199,76,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,200,69,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,201,71,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,202,74,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,203,69,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,204,80,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,205,69,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,206,76,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,207,67,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,208,80,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,209,74,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,210,78,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,211,76,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,212,69,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,213,75,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,214,73,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,215,69,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,216,74,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,217,78,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,218,69,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,219,78,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,220,71,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,221,75,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,222,78,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,223,68,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,224,76,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,225,81,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,226,73,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,227,67,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,228,72,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,229,68,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,230,77,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,231,79,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,232,77,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,233,69,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,234,79,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,235,79,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,236,72,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,237,76,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,238,70,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,239,70,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,240,71,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,241,68,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,242,70,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,243,78,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,244,69,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,245,80,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,246,73,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,247,70,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,248,74,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,249,68,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,250,71,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,251,78,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,252,77,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,253,73,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,254,68,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,255,68,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,256,68,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,257,78,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,258,70,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,259,73,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,260,68,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,261,71,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,262,80,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,263,81,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,264,73,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,265,81,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,266,78,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,267,73,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,268,70,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,269,70,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,270,81,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,271,78,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,272,71,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,273,77,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,274,81,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,275,77,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,276,72,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,277,77,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,278,72,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,279,67,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,280,76,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,281,72,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,282,76,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,283,78,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,284,81,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,285,74,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,286,76,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,287,73,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,288,75,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,289,69,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,290,71,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,291,77,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,292,80,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,293,67,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,294,77,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,295,71,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,296,70,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,297,67,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,298,75,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,299,81,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,300,75,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,301,68,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,302,81,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,303,81,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,304,71,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,305,72,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,306,69,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,307,73,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,308,68,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,309,74,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,310,77,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,311,67,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,312,78,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,313,78,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,314,77,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,315,75,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,316,77,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,317,80,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,318,79,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,319,81,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,320,72,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,321,77,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,322,68,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,323,78,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,324,69,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,325,67,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,326,78,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,327,80,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,328,67,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,329,68,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,330,80,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,331,81,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,332,81,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,333,81,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,334,75,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,335,80,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,336,74,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,337,81,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,338,68,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,339,72,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,340,79,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,341,81,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,342,70,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,343,73,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,344,77,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,345,70,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,346,78,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,347,71,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,348,73,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,349,68,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,350,77,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,351,68,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,352,74,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,353,76,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,354,78,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,355,77,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,356,70,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,357,74,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,358,80,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,359,79,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,360,77,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,361,79,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,362,80,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,363,74,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,364,81,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,365,80,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,366,79,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,367,72,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,368,81,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,369,79,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,370,79,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,371,71,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,372,73,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,373,80,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,374,68,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,375,75,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,376,78,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,377,71,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,378,72,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,379,68,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,380,70,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,381,74,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,382,76,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,383,71,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,384,75,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,385,79,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,386,78,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,387,78,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,388,76,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,389,67,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,390,78,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,391,79,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,392,80,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,393,77,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,394,69,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,395,72,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,396,80,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,397,71,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,398,73,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,399,74,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,400,80,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,401,70,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,402,76,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,403,67,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,404,79,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,405,69,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,406,76,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,407,81,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,408,79,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,409,72,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,410,74,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,411,76,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,412,74,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,413,67,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,414,67,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,415,71,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,416,69,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,417,79,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,418,74,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,419,79,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,420,68,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,421,73,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,422,72,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,423,76,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,424,68,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,425,71,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,426,76,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,427,77,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,428,73,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,429,78,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,430,76,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,431,73,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,432,71,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,433,75,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,434,75,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,435,81,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,436,70,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,437,73,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,438,75,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,439,76,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,440,80,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,441,75,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,442,71,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,443,81,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,444,68,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,445,70,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,446,80,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,447,76,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,448,79,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,449,71,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,450,68,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,451,81,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,452,79,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,453,69,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,454,75,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,455,71,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,456,75,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,457,69,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,458,77,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,459,80,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,460,76,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,461,78,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,462,67,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,463,71,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,464,75,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,465,73,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,466,78,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,467,77,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,468,75,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,469,73,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,470,77,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,471,75,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,472,76,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,473,78,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,474,75,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,475,67,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,476,72,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,477,69,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,478,81,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
